x,y,boundary_type,cluster_id,z
11.516793,-8.329779,Sentence,1,9.588473
10.692033,-4.0906687,Sentence,0,9.957018
10.440248,-5.483719,Sentence,0,8.092462
11.854084,-6.9907637,Sentence,2,8.7302885
12.119662,-5.9269767,Sentence,2,10.827714
10.305187,-5.5657725,Sentence,0,8.097596
12.7224245,-8.18624,Sentence,1,9.100193
13.431072,-8.344364,Sentence,0,9.07291
12.414461,-7.87694,Sentence,2,10.316145
12.458818,-8.469647,Sentence,1,9.353833
12.435792,-5.762825,Sentence,2,10.430619
13.119936,-6.4267874,Sentence,1,10.347414
12.373911,-6.6173153,Sentence,2,10.914167
11.89937,-8.581262,Sentence,1,9.652357
12.38533,-6.8705244,Sentence,2,10.739142
12.135875,-8.249361,Sentence,2,10.179586
11.008348,-8.687636,Sentence,1,8.76796
12.842306,-5.9850435,Sentence,2,10.376819
12.3031435,-8.19279,Sentence,1,9.680198
12.901456,-8.246477,Sentence,1,9.048481
12.978576,-7.7564087,Sentence,2,9.190884
11.058585,-7.1365423,Sentence,0,7.930695
10.369663,-6.093309,Sentence,0,8.237652
11.9629135,-6.6125245,Sentence,0,7.195152
11.866123,-5.2510214,Sentence,2,10.219105
11.218572,-5.99726,Sentence,0,8.9584
11.961392,-8.859501,Sentence,1,8.741639
12.510472,-7.560325,Sentence,2,10.219072
12.343097,-8.16643,Sentence,1,9.812301
12.533011,-7.771548,Sentence,1,8.404992
12.075262,-6.125543,Sentence,2,9.59893
14.305055,-5.186988,Sentence,0,7.907707
13.147331,-6.6706395,Sentence,2,9.448274
12.322607,-7.665652,Sentence,1,8.835147
11.192773,-4.501157,Sentence,0,11.099751
10.086155,-8.716553,Sentence,0,8.827084
10.364789,-8.732567,Sentence,1,8.6496105
12.004142,-5.3682094,Sentence,2,9.325981
11.932255,-8.243052,Sentence,1,8.164698
12.085766,-7.019044,Sentence,0,7.6427765
14.998642,-3.137005,Sentence,0,8.263971
11.808031,-7.967439,Sentence,1,10.240079
12.389824,-7.149235,Sentence,2,10.423715
12.561091,-6.5221434,Sentence,2,10.43408
12.01226,-8.753463,Sentence,1,9.299244
12.819847,-6.8174787,Sentence,2,10.334628
12.365529,-6.553675,Sentence,2,10.9259405
11.898212,-7.740962,Sentence,0,7.4280987
12.34653,-8.376521,Sentence,1,9.602122
13.0420265,-6.7582517,Sentence,2,10.045891
12.5122385,-7.1994934,Sentence,2,10.382893
12.9425535,-6.647271,Sentence,2,10.378352
11.148095,-4.3943586,Sentence,0,10.045616
11.69415,-7.3508167,Sentence,0,8.383267
11.729753,-5.813808,Sentence,0,7.9706745
12.458452,-6.392713,Sentence,0,7.836577
11.155337,-7.785707,Sentence,1,7.8026795
10.904626,-7.682526,Sentence,0,7.4318047
12.208332,-5.878516,Sentence,0,7.1839676
12.696712,-7.708049,Sentence,2,9.858403
12.334343,-6.782347,Sentence,0,8.332572
12.777863,-5.4088917,Sentence,0,8.346099
9.893474,6.525339,Sentence,0,6.8827963
14.088432,-3.9743056,Sentence,0,7.814638
13.170265,-6.98372,Sentence,2,9.331828
12.480616,-8.372803,Sentence,1,8.372444
11.905586,-8.476176,Sentence,1,9.5487585
12.189672,-8.455211,Sentence,1,9.42165
11.684092,-8.300476,Sentence,1,9.271062
12.019398,-8.452737,Sentence,1,9.811298
15.030006,-3.116409,Sentence,0,8.259872
11.248026,-5.953069,Sentence,0,8.231389
13.105709,-4.602071,Sentence,2,8.638261
11.822102,-7.4981885,Sentence,0,8.193663
10.689826,-5.1806192,Sentence,0,8.290373
11.533883,-7.8148465,Sentence,1,9.091875
13.830291,-4.263123,Sentence,0,8.84311
9.893417,6.5259438,Sentence,0,6.8826056
12.819234,-6.467151,Sentence,0,8.218765
11.623786,-8.96799,Sentence,1,7.7567515
12.1493225,-8.336846,Sentence,1,7.665008
12.02948,-7.4769063,Sentence,1,9.176523
13.534602,-8.3943615,Sentence,0,9.106844
12.475653,-7.5727463,Sentence,1,10.149383
12.48441,-7.6543565,Sentence,1,10.217991
11.137403,-8.211555,Sentence,1,8.018447
12.001078,-4.8040433,Sentence,2,10.94711
13.520797,-8.363491,Sentence,2,9.101682
11.935056,-8.226389,Sentence,1,9.367413
12.03853,-6.9163265,Sentence,0,7.8583965
13.110567,-5.6050735,Sentence,0,8.021874
12.586544,-6.1111727,Sentence,2,10.2619295
