x,y,boundary_type,cluster_id
6.7657,0.87195665,Sentence,0
6.6370435,-2.6873167,Sentence,0
7.795216,-3.5937855,Sentence,1
5.391764,-0.2598214,Sentence,2
6.278628,-2.3865957,Sentence,1
9.121254,-3.1575255,Sentence,2
5.3595037,-3.7132046,Sentence,0
6.7941656,8.033959,Sentence,0
8.1278715,-5.638703,Sentence,2
5.6987553,-3.7907562,Sentence,1
7.79896,-4.8160934,Sentence,1
6.6109014,-4.231253,Sentence,1
6.640096,-4.801574,Sentence,1
7.6468306,-3.2507658,Sentence,1
6.6437273,-2.8994448,Sentence,0
9.488328,-2.3239083,Sentence,1
10.631516,-1.31783,Sentence,2
7.02197,-1.722027,Sentence,0
8.149351,-2.424962,Sentence,1
9.304276,-5.315705,Sentence,2
9.802399,-4.7161355,Sentence,2
9.737306,-5.032665,Sentence,2
8.13379,-4.1124125,Sentence,1
7.58431,-2.865757,Sentence,0
7.180252,-3.0458677,Sentence,1
5.8642583,-1.0044806,Sentence,2
10.814985,-4.2963014,Sentence,2
7.30602,-0.9600243,Sentence,0
8.296339,-4.4467936,Sentence,1
8.487897,-5.0330467,Sentence,1
7.6498494,-2.4352736,Sentence,2
10.003311,-5.382308,Sentence,2
9.658813,-4.9538965,Sentence,2
11.398199,-3.5286884,Sentence,0
8.255671,-4.4924326,Sentence,2
9.565486,-5.091424,Sentence,2
10.241152,-2.2778769,Sentence,1
4.6022453,-1.278908,Sentence,0
7.012238,-4.011808,Sentence,1
7.0548444,-3.9919763,Sentence,1
7.8991065,-0.3838138,Sentence,0
8.4686985,-1.9053637,Sentence,1
9.211697,-1.0818161,Sentence,0
8.587869,-2.9739943,Sentence,2
7.568625,-4.2401657,Sentence,1
6.172525,-2.5992823,Sentence,0
8.774096,-4.901119,Sentence,2
9.089587,-4.379115,Sentence,2
8.781573,-2.22645,Sentence,1
8.496857,-5.3627295,Sentence,2
10.038578,-4.752919,Sentence,2
10.904467,-1.8746336,Sentence,0
9.951907,-5.11711,Sentence,2
9.0146885,-5.293705,Sentence,2
6.67527,-1.7209684,Sentence,0
7.684467,-5.4613976,Sentence,2
5.5034547,-2.9743266,Sentence,2
6.060311,-1.8366022,Sentence,0
9.493404,-4.85615,Sentence,2
9.06181,-5.0934696,Sentence,2
7.501891,-4.389842,Sentence,1
7.916111,-4.1007247,Sentence,2
7.3937445,-3.171149,Sentence,1
10.1711235,-5.0681453,Sentence,2
7.2536345,-3.1588328,Sentence,1
8.037817,-4.292191,Sentence,1
7.100059,-2.625988,Sentence,0
8.420097,-5.5188174,Sentence,2
6.435905,-1.2626122,Sentence,0
7.5363107,-4.439243,Sentence,1
9.693323,-2.192173,Sentence,1
9.036997,-2.473215,Sentence,0
7.0621085,-2.99952,Sentence,0
9.285074,-3.2814155,Sentence,2
9.787203,-5.011876,Sentence,2
7.6173377,-4.100676,Sentence,1
7.3317695,-3.8230367,Sentence,1
9.012295,-1.3030603,Sentence,0
6.621614,-2.538665,Sentence,0
8.167686,-4.5532675,Sentence,1
7.9317074,-2.228837,Sentence,0
9.050598,-3.537288,Sentence,2
11.046037,-4.2706633,Sentence,2
6.912687,-4.3885465,Sentence,1
5.510619,-2.9326537,Sentence,2
7.13031,-4.7688246,Sentence,1
10.152296,-2.2310574,Sentence,1
9.866754,-3.688364,Sentence,2
7.755144,-5.277114,Sentence,2
8.134302,-5.286065,Sentence,2
9.751659,-2.664582,Sentence,1
8.914163,-5.2456393,Sentence,2
9.214623,-3.6226406,Sentence,2
7.7033296,-3.195356,Sentence,1
7.5678725,-4.572205,Sentence,1
6.8912053,-3.648164,Sentence,1
8.966968,-4.9104004,Sentence,2
8.376618,-3.8412054,Sentence,2
7.9162436,-4.4517784,Sentence,1
9.430235,-2.53174,Sentence,1
8.344289,-4.63582,Sentence,1
9.44134,-4.1674275,Sentence,2
7.19956,-4.621015,Sentence,1
3.819948,-0.8030537,Sentence,0
4.930529,-0.95605046,Sentence,0
4.9406376,0.3238068,Sentence,2
7.0376897,-2.8307319,Sentence,0
6.1336784,-1.5669957,Sentence,0
10.912624,-4.9951224,Sentence,2
8.275024,-3.1828692,Sentence,1
9.460337,-5.0121284,Sentence,2
3.779419,-1.7571996,Sentence,0
9.74085,-3.8129487,Sentence,2
11.535044,-5.0164747,Sentence,0
6.6019893,-2.189827,Sentence,0
7.3787794,-4.167723,Sentence,1
7.9453053,-4.241659,Sentence,1
7.15135,-1.3707831,Sentence,0
8.551355,-3.38981,Sentence,2
8.793747,-5.36015,Sentence,2
8.1840105,-1.5614506,Sentence,0
5.233268,-3.13999,Sentence,0
8.093729,-3.6124218,Sentence,1
10.385246,-4.2236304,Sentence,2
9.769926,-4.8340144,Sentence,2
7.4682503,-2.0014286,Sentence,0
7.4343615,-2.2005556,Sentence,0
8.28865,-4.219268,Sentence,1
7.8954544,-4.293674,Sentence,1
8.940715,-5.4237947,Sentence,2
9.897271,-4.2617316,Sentence,2
9.868508,-5.1208367,Sentence,2
2.9895835,3.1764865,Sentence,0
9.152039,-4.489038,Sentence,2
6.969067,-2.1860764,Sentence,1
7.804,-1.2550107,Sentence,0
9.03447,-2.7378023,Sentence,2
6.573353,-4.6467514,Sentence,1
6.990603,-4.3175263,Sentence,1
8.128105,-5.0688953,Sentence,2
8.719072,-2.224061,Sentence,0
5.9833436,-2.0591967,Sentence,2
8.113172,-1.8254336,Sentence,2
7.280002,-4.872112,Sentence,1
6.8467045,-2.474463,Sentence,0
7.4041414,-4.5348325,Sentence,1
10.361433,-1.6926371,Sentence,0
8.618608,-2.140049,Sentence,0
7.5778775,-3.2927186,Sentence,1
8.255209,-5.5236135,Sentence,2
8.932361,-4.97496,Sentence,2
7.0611825,-4.1396737,Sentence,1
7.472213,-2.6529913,Sentence,0
10.926652,-4.663991,Sentence,2
9.157247,-3.77214,Sentence,2
6.5359097,-4.147249,Sentence,1
6.065121,-3.7476492,Sentence,1
8.9083,-2.6372623,Sentence,1
7.5163116,-3.2470767,Sentence,1
10.015062,-2.1103423,Sentence,1
9.563491,-5.7764053,Sentence,1
10.711356,-2.0072553,Sentence,1
10.724165,-5.10625,Sentence,2
6.3557673,-4.944128,Sentence,2
8.392029,-3.5781443,Sentence,1
8.461994,-5.52997,Sentence,2
11.540489,-4.0826597,Sentence,2
6.960718,-3.1777096,Sentence,1
8.979597,-3.0962467,Sentence,1
6.584783,-3.412174,Sentence,1
8.054922,-3.012902,Sentence,2
6.2651753,-4.0870705,Sentence,0
7.516421,-4.0691376,Sentence,1
6.510107,-0.4981987,Sentence,0
9.867462,-4.6011157,Sentence,2
10.951147,-3.9019268,Sentence,2
7.999249,-3.1534135,Sentence,1
6.860101,-4.7083716,Sentence,1
10.021687,-1.8815173,Sentence,1
8.46816,-4.2783093,Sentence,2
7.6483455,-4.2365594,Sentence,1
9.538709,0.19637726,Sentence,0
8.479036,-4.965448,Sentence,1
7.995107,-5.225058,Sentence,2
8.272017,-3.8061805,Sentence,1
8.544043,-4.783994,Sentence,2
9.394113,-3.6385386,Sentence,2
7.152036,-4.3867173,Sentence,1
9.187228,-1.857972,Sentence,0
6.421555,-0.17237309,Sentence,0
8.314005,-4.3711596,Sentence,1
9.521551,-3.6726098,Sentence,2
9.239756,-2.8246071,Sentence,1
6.0771694,-2.130252,Sentence,1
10.155271,-1.9627652,Sentence,1
10.681879,-4.459885,Sentence,2
10.1482315,-1.9984556,Sentence,1
6.357612,-2.2342272,Sentence,0
7.5736117,-4.69306,Sentence,1
7.1282415,-1.4119822,Sentence,0
8.127449,-4.125378,Sentence,1
7.2813516,0.52439225,Sentence,0
8.906579,-4.4427824,Sentence,2
7.130144,-4.2881093,Sentence,1
9.282242,-4.972144,Sentence,2
6.977049,-0.5582745,Sentence,0
6.602461,-1.661611,Sentence,0
9.319427,-3.7143414,Sentence,1
10.67139,-1.6344211,Sentence,0
7.6799083,-3.291144,Sentence,1
7.175501,-1.5931469,Sentence,0
8.284533,-2.4822958,Sentence,0
7.567924,-0.32428038,Sentence,0
6.952972,-4.1155596,Sentence,1
7.50573,-1.4650649,Sentence,0
7.999297,-4.8563957,Sentence,2
4.344947,-2.4958942,Sentence,0
10.621518,-2.1031084,Sentence,0
6.1916733,-0.06063838,Sentence,0
6.8581133,-0.94360656,Sentence,0
7.932259,-4.798377,Sentence,1
10.546449,-0.86603945,Sentence,0
9.180466,-5.108199,Sentence,2
8.685616,-3.6431615,Sentence,1
9.802387,-2.098895,Sentence,1
8.371873,-4.4372025,Sentence,2
8.583628,-4.636385,Sentence,2
8.652229,-5.0333705,Sentence,2
6.9123745,-3.3668497,Sentence,1
7.410696,0.35507107,Sentence,0
7.6984243,-2.1859105,Sentence,0
10.684398,-2.4188108,Sentence,1
8.622554,-4.8742123,Sentence,2
6.8634663,-3.854265,Sentence,1
9.266544,-3.2818604,Sentence,0
10.382946,-4.008059,Sentence,2
7.542398,-4.59015,Sentence,1
7.3621297,-4.2496743,Sentence,1
9.600524,-4.0776253,Sentence,2
9.166534,-5.20468,Sentence,2
8.178083,-3.6104002,Sentence,1
7.2321362,-2.0573149,Sentence,0
6.903505,-1.2116166,Sentence,0
7.6850653,-4.8491306,Sentence,1
8.627798,-4.83044,Sentence,1
8.860537,-3.918951,Sentence,1
8.889456,-5.3336496,Sentence,2
7.358311,-4.5723424,Sentence,1
8.59133,-2.2479975,Sentence,1
9.232371,-0.92828596,Sentence,1
8.616771,-5.025163,Sentence,2
8.673825,-5.3868494,Sentence,2
6.814083,-2.4340885,Sentence,0
8.232972,-2.2121453,Sentence,2
10.289164,-1.641629,Sentence,1
7.1682696,-0.642606,Sentence,2
6.9464793,0.7876603,Sentence,0
6.943536,0.624844,Sentence,0
9.320968,-5.1205845,Sentence,2
6.946461,-4.098195,Sentence,1
9.746803,-2.39316,Sentence,1
7.2257404,-4.4990106,Sentence,1
8.253714,-4.9255896,Sentence,2
7.581072,-1.3907485,Sentence,0
10.76204,-1.4607884,Sentence,0
7.913798,-4.3648577,Sentence,1
7.9970293,-4.4344897,Sentence,2
8.3068695,-3.8244522,Sentence,1
7.990216,-2.7276006,Sentence,0
8.150054,-5.2952876,Sentence,2
7.29747,-3.6997359,Sentence,1
6.6880116,-3.7653778,Sentence,1
8.355594,-2.865171,Sentence,1
8.634854,-5.251941,Sentence,2
7.610347,-2.013224,Sentence,2
8.494957,-3.3983746,Sentence,1
7.334561,0.1308784,Sentence,0
6.475008,-2.1221645,Sentence,0
6.649816,-3.437781,Sentence,1
9.3865385,-4.315636,Sentence,2
6.1751986,-0.18340775,Sentence,2
8.633196,-4.599935,Sentence,1
7.2241755,-2.7826638,Sentence,0
10.407723,-2.1134946,Sentence,1
7.0819716,-2.9979105,Sentence,1
10.103069,-1.9521813,Sentence,1
7.5774846,-2.0331995,Sentence,0
9.057195,-3.3580627,Sentence,1
6.9068418,-3.0912483,Sentence,2
10.451414,-4.78175,Sentence,2
9.616139,-4.709852,Sentence,2
7.6601024,-0.030007929,Sentence,0
5.150604,-1.3794671,Sentence,0
8.096776,-5.273052,Sentence,2
8.072967,-4.4383307,Sentence,1
11.757222,-3.6434944,Sentence,0
8.323496,-5.287283,Sentence,2
6.9569545,-0.5978489,Sentence,0
8.392859,-4.769594,Sentence,2
8.0015135,-4.119237,Sentence,1
7.490241,-5.1724114,Sentence,2
2.64978,-1.2726266,Sentence,0
7.0381002,-2.0215576,Sentence,0
8.266219,-5.827734,Sentence,2
8.164892,-4.0224376,Sentence,1
8.707567,-4.390507,Sentence,2
7.8517113,-5.2341022,Sentence,2
7.352596,-3.7504892,Sentence,1
9.862898,-4.8441463,Sentence,2
10.664006,-1.3738056,Sentence,1
6.4720435,-2.7279966,Sentence,0
8.236346,-4.9578795,Sentence,1
8.882366,-4.336932,Sentence,2
7.515112,-3.4554245,Sentence,1
7.4851246,-2.0111322,Sentence,0
8.11808,-2.508866,Sentence,2
8.667031,-3.7728794,Sentence,1
7.4337883,-3.8647606,Sentence,1
7.8562036,-0.6605767,Sentence,0
9.503966,-2.7417555,Sentence,1
9.19729,-2.3279345,Sentence,1
8.878609,-3.6514144,Sentence,1
11.129861,-4.4091754,Sentence,1
7.1520305,-3.9666297,Sentence,1
9.230628,-2.9853568,Sentence,1
7.453473,-4.7035184,Sentence,1
8.163341,-4.420616,Sentence,2
10.6662655,-1.6207813,Sentence,0
7.2874513,-3.0876098,Sentence,1
7.964638,-2.9766064,Sentence,0
7.5646834,-3.354435,Sentence,1
7.59431,-4.641719,Sentence,1
9.107153,-2.9045792,Sentence,1
10.123411,-0.35160202,Sentence,1
7.422595,-3.3001602,Sentence,1
6.9700885,-3.3521383,Sentence,1
8.131304,-1.1411735,Sentence,0
11.025371,-2.0098422,Sentence,0
7.196762,-2.2496574,Sentence,1
3.8780124,-1.7734131,Sentence,0
7.189996,-4.110912,Sentence,1
11.462457,-4.14316,Sentence,2
3.347849,-1.4967395,Sentence,0
11.510691,-4.273281,Sentence,2
7.172033,-1.6075627,Sentence,0
6.365793,-2.9749584,Sentence,0
6.736991,-4.355563,Sentence,1
8.244652,-4.5543847,Sentence,1
7.7771006,-4.258213,Sentence,1
10.3566885,-2.3796513,Sentence,0
6.6048913,-2.4334993,Sentence,0
7.1640906,-4.046872,Sentence,1
8.883618,-4.6816654,Sentence,2
6.8030124,-4.1681547,Sentence,1
9.862015,-2.9939432,Sentence,0
10.2931795,-4.754361,Sentence,2
10.834835,-2.2828484,Sentence,0
9.447665,-3.0575528,Sentence,1
6.941004,0.9637821,Sentence,0
6.542179,-4.3035297,Sentence,1
8.157962,-5.0898027,Sentence,2
7.056062,-2.0313084,Sentence,0
8.713109,-1.2530077,Sentence,0
8.406946,-5.5713444,Sentence,2
6.3117514,0.48680145,Sentence,0
5.2074747,-0.71631914,Sentence,2
7.962439,-3.7762537,Sentence,1
7.094523,-5.1045313,Sentence,2
7.378516,-3.5165966,Sentence,1
10.308108,0.22299749,Sentence,0
7.952674,-3.4986138,Sentence,1
9.652159,-4.3025036,Sentence,2
7.2448664,-3.6475503,Sentence,1
10.631008,-4.511545,Sentence,0
7.310348,-3.5865197,Sentence,1
7.834206,-4.9551415,Sentence,1
6.061192,1.1058145,Sentence,0
8.780296,-4.2109323,Sentence,1
2.9894035,3.1767406,Sentence,0
7.2520256,-0.6432188,Sentence,0
7.7308774,-2.6126075,Sentence,2
6.5924544,-3.32426,Sentence,1
8.167147,-4.0990133,Sentence,1
11.805904,-3.6218941,Sentence,0
6.4115925,-0.32063976,Sentence,0
5.9077864,-3.441534,Sentence,1
7.3153977,-3.429261,Sentence,1
7.89698,-1.9916573,Sentence,0
9.073609,-5.3009825,Sentence,2
7.427387,-3.7186291,Sentence,1
6.6336412,-0.4610228,Sentence,0
7.226536,-4.2976427,Sentence,1
4.10366,-1.6457785,Sentence,0
8.138735,-3.6093392,Sentence,1
2.6308627,-1.2651397,Sentence,0
7.0521116,-4.9808984,Sentence,2
6.8943944,-2.566009,Sentence,0
6.4769974,-3.3622856,Sentence,0
8.402605,-4.5256176,Sentence,1
6.1270885,-0.8984904,Sentence,0
6.8538833,-0.9708399,Sentence,0
7.9090214,-1.1945395,Sentence,0
9.5888,-2.8664677,Sentence,1
8.814164,-5.187842,Sentence,2
9.959904,-2.378128,Sentence,1
6.228031,-2.8022444,Sentence,1
9.45232,-3.0284634,Sentence,1
11.850913,-3.9925506,Sentence,2
8.640134,-5.062064,Sentence,2
6.261704,0.04210014,Sentence,0
6.2492113,-3.695379,Sentence,1
7.984082,-5.357892,Sentence,2
11.278626,-4.774848,Sentence,2
8.829466,-3.6681366,Sentence,1
6.4884725,-2.339143,Sentence,0
10.14031,-4.850428,Sentence,2
8.109767,-3.9730937,Sentence,1
7.0452,-1.5913544,Sentence,0
11.9881,-3.5876849,Sentence,0
9.293417,-5.341854,Sentence,2
8.232779,-1.8838274,Sentence,0
10.07927,-1.5265895,Sentence,0
5.682986,-1.1541756,Sentence,0
8.052859,-4.398838,Sentence,1
8.557614,-3.651012,Sentence,1
11.034717,-5.0772204,Sentence,2
6.595733,-1.0923296,Sentence,0
6.536282,-3.8377483,Sentence,1
10.61541,-2.153614,Sentence,1
8.659005,-3.8811972,Sentence,1
10.099332,-4.8623624,Sentence,2
7.2732434,-0.03212942,Sentence,0
8.85257,-5.1537867,Sentence,2
9.079167,-5.330821,Sentence,2
8.135154,-5.8694673,Sentence,2
8.838566,-2.9578855,Sentence,1
4.6339583,-1.1407927,Sentence,0
8.388018,-2.8563175,Sentence,1
10.600054,-4.473163,Sentence,2
10.150464,2.4758155,Sentence,1
7.7462463,-2.789005,Sentence,1
9.570166,-5.7197785,Sentence,1
6.210698,-3.6055017,Sentence,1
8.127849,-2.725732,Sentence,0
8.328455,-3.9007468,Sentence,2
9.166992,-4.8010297,Sentence,2
6.174891,-2.9686637,Sentence,2
8.483351,-2.27448,Sentence,0
5.8964615,-2.21498,Sentence,0
7.3326283,-3.039247,Sentence,1
11.897002,-4.497231,Sentence,2
8.150539,-5.1385636,Sentence,2
8.21184,-4.12417,Sentence,1
10.173278,2.5870886,Sentence,0
7.061218,-3.0737278,Sentence,1
7.3563495,-3.442773,Sentence,1
10.120762,-5.1881323,Sentence,2
11.296268,-4.2681084,Sentence,0
9.273221,-3.2265074,Sentence,1
6.9834394,-4.3133006,Sentence,1
6.131306,-0.8201082,Sentence,0
8.46002,-4.0565686,Sentence,2
7.622994,-4.360335,Sentence,1
10.709926,-4.1428814,Sentence,2
8.062899,-4.227415,Sentence,1
8.359378,-5.484197,Sentence,2
7.9690495,-4.261985,Sentence,1
8.705031,-2.1057813,Sentence,2
6.8241243,0.18588457,Sentence,0
6.482756,-4.510752,Sentence,0
4.422778,-1.1754985,Sentence,1
6.996573,-3.9283857,Sentence,1
7.7449317,-2.370696,Sentence,0
2.98914,3.1770353,Sentence,0
10.580622,-0.8680402,Sentence,0
8.20232,-4.135639,Sentence,1
6.806722,-1.8316917,Sentence,0
10.972719,-4.9460278,Sentence,2
7.7635083,-4.7043467,Sentence,1
10.39915,-3.685039,Sentence,2
7.9786224,-5.5180645,Sentence,2
9.518689,-1.518778,Sentence,1
6.3548927,-3.1711268,Sentence,1
6.8307896,-4.1538277,Sentence,1
7.7208085,-3.8870406,Sentence,1
7.1664944,0.09220447,Sentence,0
4.646267,-1.6190678,Sentence,2
5.7637877,-2.2079458,Sentence,0
10.17365,2.587573,Sentence,0
8.3980875,-5.538554,Sentence,2
10.099437,-5.2937393,Sentence,2
8.325254,-5.7429132,Sentence,2
7.356551,-3.6336884,Sentence,2
7.4600534,-1.9161998,Sentence,0
11.134011,-3.662375,Sentence,0
9.111678,-0.92408127,Sentence,0
7.0090175,-4.000445,Sentence,1
7.10641,-2.5855765,Sentence,0
8.455811,-3.551459,Sentence,1
7.539745,-4.1037264,Sentence,1
7.4110293,-4.4939904,Sentence,1
9.447,-5.2643833,Sentence,2
6.357747,0.491687,Sentence,0
7.3268595,-2.1856182,Sentence,0
5.636059,-2.2107077,Sentence,0
4.7923484,-0.6720475,Sentence,0
10.317695,-4.8332767,Sentence,2
6.89926,-4.2029815,Sentence,1
6.924166,-2.0848806,Sentence,0
6.5809608,-2.710799,Sentence,1
9.340774,-3.5495012,Sentence,2
6.1512885,-3.5648956,Sentence,1
7.7750144,-3.841328,Sentence,1
9.406096,-4.3675323,Sentence,2
8.946568,-3.2222226,Sentence,1
9.259197,-5.269011,Sentence,2
8.790384,-4.6885195,Sentence,2
7.3207674,-3.2950761,Sentence,1
6.2785234,0.04763494,Sentence,0
6.4599075,-3.2480066,Sentence,1
9.72087,-4.9022055,Sentence,2
6.309604,-2.7599037,Sentence,1
8.309926,-3.2216449,Sentence,2
9.344703,-2.0821848,Sentence,2
4.3178253,-2.51552,Sentence,1
6.7527447,-3.30209,Sentence,1
7.1769304,-1.7300484,Sentence,0
8.9676,-1.6968654,Sentence,0
8.159493,-4.977278,Sentence,1
6.2298036,-5.0302052,Sentence,2
8.910886,-3.4672432,Sentence,2
9.38458,-4.4414697,Sentence,2
7.080664,0.9906181,Sentence,0
8.575905,-4.3878784,Sentence,2
6.243483,-3.5847418,Sentence,1
11.154215,-4.470629,Sentence,1
6.59366,-3.3211727,Sentence,0
11.472342,-3.153728,Sentence,0
7.2499967,-4.8564353,Sentence,1
6.5047536,-2.5415094,Sentence,0
8.155224,-4.3803244,Sentence,1
6.370773,-4.815779,Sentence,2
7.662087,-4.79382,Sentence,1
8.5835905,-3.4170904,Sentence,1
6.1143026,-3.238024,Sentence,0
6.030221,0.119209625,Sentence,0
7.8908024,-4.380823,Sentence,1
8.234982,-3.7869647,Sentence,1
7.461974,-3.8511062,Sentence,1
7.070201,-3.2752163,Sentence,1
9.998436,-2.2730868,Sentence,1
6.558094,-1.8160062,Sentence,0
9.270827,-1.912726,Sentence,1
8.461638,-1.6446997,Sentence,0
6.9047546,-2.1102588,Sentence,0
6.4339705,-4.7469826,Sentence,2
12.036538,-3.6373377,Sentence,0
9.372471,-4.245696,Sentence,2
6.4415593,-2.6735725,Sentence,0
7.752906,-2.869404,Sentence,1
8.506494,-4.863111,Sentence,2
10.016988,-2.0687194,Sentence,0
10.545158,-4.0453477,Sentence,2
10.11018,-2.089938,Sentence,1
12.013749,-3.5911357,Sentence,0
7.3475137,-5.28971,Sentence,1
6.3335843,-3.4852338,Sentence,2
9.888067,-2.0815582,Sentence,1
7.9324455,-3.4014282,Sentence,1
7.7036285,-4.572986,Sentence,1
6.755668,-1.367898,Sentence,0
11.30718,-4.6522217,Sentence,0
9.966977,-4.6430993,Sentence,2
7.873417,-4.3359385,Sentence,2
8.216436,-3.21302,Sentence,2
7.2583137,-4.207637,Sentence,1
5.925144,-1.1672169,Sentence,0
9.184422,-2.2249408,Sentence,1
9.780321,-2.3721626,Sentence,0
7.3923144,-4.677556,Sentence,1
5.6441803,-2.0845642,Sentence,0
10.325413,-3.7341683,Sentence,2
8.8048315,-4.565069,Sentence,2
9.555492,-4.5679994,Sentence,2
7.2486234,-4.3722243,Sentence,1
8.781059,-4.95679,Sentence,2
10.321172,-4.2290087,Sentence,2
8.423835,-4.860828,Sentence,2
8.141769,-3.978341,Sentence,2
7.118025,-3.4051514,Sentence,1
6.424285,-1.7792462,Sentence,0
6.452048,-3.0523202,Sentence,0
8.392651,-2.0868108,Sentence,2
7.8473506,-3.1994238,Sentence,1
8.388939,-5.710174,Sentence,2
7.285753,-3.2960808,Sentence,1
6.668309,-3.6816943,Sentence,1
7.2821636,-4.508448,Sentence,1
7.2662067,-5.1795573,Sentence,2
7.661778,-3.6457498,Sentence,1
9.226209,-5.2730765,Sentence,2
8.403605,-4.7423105,Sentence,1
6.4055753,-2.554192,Sentence,1
7.975007,-0.52916807,Sentence,0
10.175402,-2.1926994,Sentence,1
4.1822734,-1.3990824,Sentence,0
9.973136,-4.5654454,Sentence,2
6.2310452,-5.0002747,Sentence,1
9.700969,-2.2445004,Sentence,1
10.629692,-1.752029,Sentence,0
10.300805,-1.46255,Sentence,0
7.565494,-1.515859,Sentence,0
10.115097,-2.297726,Sentence,1
8.009875,-0.43608698,Sentence,0
7.805126,-3.8380392,Sentence,1
8.44986,-5.213008,Sentence,2
7.9913516,-5.2184706,Sentence,2
7.11355,-2.7907825,Sentence,0
10.792396,-1.8591493,Sentence,1
6.0638027,-2.2546313,Sentence,1
8.748288,-4.4163423,Sentence,2
11.653939,-3.2000542,Sentence,1
9.171838,-0.96600103,Sentence,0
8.850446,-3.655441,Sentence,1
11.78532,-3.6379528,Sentence,0
7.1537685,-2.5916448,Sentence,0
7.313317,-3.4757845,Sentence,1
6.248169,0.100029774,Sentence,0
6.9257607,-3.4113812,Sentence,1
9.820475,-1.3233759,Sentence,1
7.320883,-1.7834212,Sentence,0
5.5265417,-2.9854512,Sentence,2
7.4999847,1.5971135,Sentence,0
9.642298,-2.2293742,Sentence,1
10.796839,-1.7032796,Sentence,1
7.4982796,-4.2374277,Sentence,1
4.810841,-1.7001892,Sentence,2
7.2157407,-0.65584993,Sentence,0
7.13096,-4.0952053,Sentence,1
2.6923678,-1.3139313,Sentence,1
6.7507825,-3.5358071,Sentence,1
9.655485,-0.94526166,Sentence,1
7.8164134,-2.1850293,Sentence,2
6.5504813,-2.6978207,Sentence,1
6.5212703,-1.9855934,Sentence,0
8.6363,-4.567491,Sentence,2
9.368648,-1.4778857,Sentence,1
6.8898773,0.010498705,Sentence,0
8.095037,-5.673649,Sentence,2
9.084532,-4.4692683,Sentence,2
7.781393,-3.3799074,Sentence,1
9.1843,-5.2433796,Sentence,2
9.214113,-3.0067012,Sentence,1
7.9917,-5.307641,Sentence,2
8.859296,-5.4738517,Sentence,2
8.379152,-4.2201495,Sentence,1
7.55894,-4.1894364,Sentence,1
9.13926,-4.993056,Sentence,2
7.563249,-1.4163159,Sentence,0
8.174021,-0.95503813,Sentence,0
6.9772077,-4.4080057,Sentence,1
8.55783,-2.9793103,Sentence,0
6.3740172,-4.828983,Sentence,2
7.601136,-3.881388,Sentence,1
6.1809373,-5.0391173,Sentence,0
6.801197,8.025168,Sentence,0
8.833677,-3.6767683,Sentence,2
8.78483,-4.075295,Sentence,2
7.466904,-4.687327,Sentence,1
7.2015986,-1.43375,Sentence,0
7.3610525,-4.780458,Sentence,1
6.8371983,-4.1247435,Sentence,1
11.389414,-4.1579094,Sentence,2
4.4028544,-2.4972842,Sentence,0
7.1204185,-0.78754413,Sentence,0
7.011875,-3.7955172,Sentence,1
7.535182,-4.21506,Sentence,1
7.421472,-5.0048957,Sentence,2
8.544913,-2.6394908,Sentence,1
6.764599,-4.0458145,Sentence,1
6.480351,-2.8572118,Sentence,1
7.4912977,-3.3955176,Sentence,1
9.071798,-2.1670754,Sentence,0
7.9309793,-3.7165353,Sentence,1
7.5364723,-3.1513596,Sentence,2
5.9061384,-3.8893495,Sentence,1
8.860274,-4.1353183,Sentence,2
10.259931,-0.09143002,Sentence,1
9.343806,-1.6018294,Sentence,0
7.2312202,-3.5112076,Sentence,1
9.883598,-4.580796,Sentence,2
8.253602,-4.9161105,Sentence,1
8.068686,-4.8144274,Sentence,2
7.745546,-2.626045,Sentence,2
6.0409865,-2.6401777,Sentence,2
9.243214,-3.5171475,Sentence,1
6.1126466,-2.6305373,Sentence,0
7.959767,-3.8895414,Sentence,1
9.631907,-4.2853084,Sentence,2
7.728404,-2.6586292,Sentence,1
6.781157,-4.896225,Sentence,2
10.392859,-0.964666,Sentence,1
7.1904345,-3.372746,Sentence,1
10.892468,-4.9701343,Sentence,2
7.798194,-3.9364989,Sentence,1
10.030669,-3.7364616,Sentence,2
6.7689247,-4.5783052,Sentence,1
8.755963,-4.7510133,Sentence,2
8.5066805,-2.519772,Sentence,1
8.020803,-1.2035569,Sentence,0
8.08081,-3.6691577,Sentence,1
7.574825,-2.7501945,Sentence,1
11.8583765,-3.6074975,Sentence,0
6.48364,-0.27399045,Sentence,0
9.810617,-2.011715,Sentence,1
8.89859,-3.699028,Sentence,2
8.483504,-4.9843836,Sentence,2
6.603173,-2.0693157,Sentence,0
6.774084,-2.6894584,Sentence,0
6.6216626,-3.3572903,Sentence,1
8.259273,-4.3081985,Sentence,1
8.961185,-5.349386,Sentence,2
6.0001283,-1.8443582,Sentence,0
7.117211,-1.5806017,Sentence,0
7.8182836,-4.11959,Sentence,1
9.618594,-2.7627847,Sentence,1
8.932112,-4.3748107,Sentence,2
8.287811,-5.114114,Sentence,2
7.295352,-4.307499,Sentence,1
7.723383,-3.4717407,Sentence,1
9.428972,-2.8408172,Sentence,1
8.212223,-4.424564,Sentence,1
7.665635,-4.756829,Sentence,1
9.006388,-1.4994811,Sentence,0
6.5940495,-3.5186749,Sentence,1
6.4607024,-4.0705137,Sentence,1
7.070675,-3.7302759,Sentence,1
8.8897295,-3.7644618,Sentence,2
