x,y,boundary_type,cluster_id,z
11.8958435,13.812408,Phrase,0,9.946293
13.416101,12.765326,Phrase,1,10.374097
13.259458,13.840143,Phrase,0,9.716852
15.308014,13.066687,Phrase,1,10.053554
14.341643,13.205603,Phrase,1,10.374573
12.676473,13.843435,Phrase,1,10.626077
12.476257,15.127229,Phrase,0,10.722108
13.822289,13.953981,Phrase,1,11.049048
14.386132,13.722472,Phrase,0,9.694897
12.341179,16.947128,Phrase,3,11.28204
12.31646,14.390535,Phrase,0,11.463625
13.287665,13.845352,Phrase,0,9.038364
11.88167,17.213684,Phrase,3,11.346968
13.463799,12.436127,Phrase,1,11.2119255
12.615315,15.358725,Phrase,3,11.198908
12.635393,17.215956,Phrase,3,11.292398
12.463553,12.969121,Phrase,2,9.354657
12.305375,14.223803,Phrase,2,10.795861
13.129649,13.970931,Phrase,0,9.978612
13.75913,14.461428,Phrase,0,10.872321
13.8293295,15.01702,Phrase,0,11.111276
14.085476,15.081978,Phrase,0,11.186979
11.947698,16.015095,Phrase,3,11.089281
12.188409,13.75017,Phrase,2,10.38651
14.464463,14.704232,Phrase,0,10.633231
12.153081,16.616203,Phrase,3,11.651339
12.619468,16.791462,Phrase,3,10.605115
12.195513,17.11141,Phrase,3,11.555517
14.669077,12.783452,Phrase,1,9.970174
12.430478,13.665206,Phrase,2,10.090679
15.303192,13.033211,Phrase,1,10.118898
12.269249,16.322876,Phrase,3,11.095638
12.927947,14.182083,Phrase,2,9.265885
11.042761,14.825739,Phrase,2,10.092847
14.445834,13.940906,Phrase,1,10.076482
14.263958,15.285213,Phrase,0,10.224158
13.515827,14.324481,Phrase,0,11.476276
13.403382,16.167437,Phrase,3,11.393456
13.813237,14.409904,Phrase,0,11.666482
15.127412,13.689185,Phrase,1,10.175005
14.479235,12.227796,Phrase,0,8.291013
13.552576,13.678086,Phrase,1,12.13373
13.224197,13.8399105,Phrase,2,8.874668
13.465384,15.269684,Phrase,0,10.881474
14.171041,14.527307,Phrase,0,10.528483
13.453194,13.613645,Phrase,2,9.998885
13.414715,13.925754,Phrase,0,9.74375
12.196273,14.438907,Phrase,0,10.68425
12.133401,15.591539,Phrase,3,11.278588
12.479299,13.757081,Phrase,2,10.36523
11.994738,14.351447,Phrase,2,9.666272
11.659478,13.523885,Phrase,2,8.961518
11.694608,16.654186,Phrase,3,10.90182
14.352852,14.850205,Phrase,1,11.178298
14.437653,14.908127,Phrase,0,10.817278
12.590716,14.343681,Phrase,2,10.070851
14.066515,14.983235,Phrase,0,10.996812
13.6496315,16.178154,Phrase,0,11.313008
12.972495,14.055514,Phrase,2,10.76412
12.08877,16.087318,Phrase,3,11.114518
11.303847,11.835164,Phrase,2,8.9680195
14.256361,15.625455,Phrase,0,11.499407
14.163472,12.084303,Phrase,1,10.799383
12.311824,15.51516,Phrase,0,10.771118
13.065933,13.785225,Phrase,2,8.918576
12.143254,16.119524,Phrase,3,11.074363
11.499977,16.701378,Phrase,3,11.138955
13.371798,14.861316,Phrase,0,11.293059
15.362867,12.932399,Phrase,1,10.358807
15.342465,11.288653,Phrase,0,9.207583
12.043901,16.681164,Phrase,3,11.609536
14.028371,13.630075,Phrase,1,11.456012
12.463847,12.856919,Phrase,2,9.395971
12.375171,14.755276,Phrase,0,10.095106
14.666144,13.63513,Phrase,1,10.869751
11.435722,16.596273,Phrase,3,11.7842865
12.01829,16.101772,Phrase,3,10.429721
12.504525,13.915126,Phrase,0,10.110589
11.607475,16.786638,Phrase,3,11.125207
11.506705,16.194927,Phrase,3,11.587879
12.197908,15.79302,Phrase,3,11.983295
13.996378,13.720013,Phrase,1,10.194936
13.800296,13.517083,Phrase,2,9.803543
13.410838,13.596516,Phrase,2,9.898188
14.38222,13.86589,Phrase,1,10.183638
14.947389,13.123997,Phrase,1,9.932767
12.50268,13.768028,Phrase,2,8.513939
12.59981,13.848629,Phrase,2,10.025987
11.686566,14.434412,Phrase,2,10.688881
12.326879,13.116912,Phrase,2,8.897227
12.832976,17.010305,Phrase,3,11.349636
14.463553,14.867489,Phrase,0,11.316019
14.538792,14.762767,Phrase,0,11.390129
14.452117,14.005376,Phrase,2,10.243146
12.6551895,16.583673,Phrase,3,11.388425
13.750667,13.9617195,Phrase,0,11.529527
12.6875,15.238358,Phrase,0,10.81826
11.531091,16.475111,Phrase,3,10.875305
12.339311,12.948713,Phrase,2,11.127843
12.3024235,15.353696,Phrase,0,11.375871
12.28775,17.016699,Phrase,3,11.56268
14.363031,14.893662,Phrase,2,10.181819
12.106539,17.171942,Phrase,3,10.962053
13.703443,14.107011,Phrase,0,11.365167
13.546168,12.783566,Phrase,2,8.527306
12.385068,17.039001,Phrase,3,11.450081
11.716204,16.445501,Phrase,3,11.007594
12.569699,17.285652,Phrase,3,11.361103
12.118329,12.7821045,Phrase,2,11.076958
12.553145,15.072469,Phrase,0,11.026337
11.949299,14.717488,Phrase,0,10.901286
15.225514,13.014504,Phrase,1,10.067884
11.749336,13.438143,Phrase,2,8.862127
11.876154,16.599718,Phrase,3,10.838741
14.031294,13.571935,Phrase,2,10.047918
12.849015,15.175503,Phrase,2,12.583111
14.096759,13.803207,Phrase,0,10.469737
12.782734,13.353055,Phrase,2,10.389464
11.95833,16.118683,Phrase,3,11.323179
13.217739,14.399842,Phrase,2,10.145334
13.776638,13.91337,Phrase,2,10.216468
11.686848,16.652245,Phrase,3,10.890974
12.792517,14.985943,Phrase,0,10.606643
12.057267,16.081861,Phrase,3,11.639705
12.185065,16.576477,Phrase,3,11.766944
13.939745,13.257564,Phrase,1,9.127519
11.398599,16.753845,Phrase,3,11.709037
14.005986,12.335015,Phrase,2,9.33819
14.1978655,12.605179,Phrase,1,10.007736
11.563965,16.594687,Phrase,3,11.084937
12.597089,14.85733,Phrase,0,10.8243685
13.196544,14.013911,Phrase,0,10.341428
13.659943,13.814765,Phrase,1,11.690903
12.420534,13.536684,Phrase,2,9.781968
12.575196,13.752369,Phrase,2,10.397067
14.018186,12.196112,Phrase,1,10.775964
12.2265625,16.892778,Phrase,3,11.248319
13.251544,14.452376,Phrase,0,10.320649
12.33759,17.091635,Phrase,3,11.26918
12.2252445,15.643118,Phrase,3,12.233988
11.661647,14.334725,Phrase,2,10.848491
12.102369,13.431268,Phrase,2,9.625532
11.0751705,12.090399,Phrase,1,8.703652
13.668847,14.0937605,Phrase,0,10.607834
12.219442,16.10463,Phrase,3,11.447365
13.338436,13.325521,Phrase,2,10.066525
13.403494,13.816596,Phrase,0,10.733606
14.124862,13.436319,Phrase,1,9.017456
13.332837,14.623873,Phrase,0,10.6336355
13.894598,13.02244,Phrase,2,9.219911
12.015255,14.165643,Phrase,0,11.18174
14.4361315,13.873576,Phrase,0,10.990571
10.907318,12.362249,Phrase,1,9.252221
12.867176,14.820545,Phrase,2,10.967272
11.85633,13.704094,Phrase,2,9.950713
13.462437,13.453292,Phrase,2,10.284431
11.556253,14.842197,Phrase,0,10.596388
14.350738,13.731211,Phrase,2,10.206909
11.308774,14.935881,Phrase,1,10.58317
13.459835,13.936013,Phrase,0,11.268143
12.355389,13.524079,Phrase,2,9.7727585
14.977791,13.588919,Phrase,1,9.983993
12.433607,14.822688,Phrase,2,10.999836
12.205146,15.650725,Phrase,1,12.24237
12.51632,13.074793,Phrase,2,9.694208
14.159669,16.230494,Phrase,0,9.8924265
13.755397,12.701288,Phrase,2,10.166342
11.915402,13.120578,Phrase,2,10.790037
12.307222,12.728304,Phrase,2,8.557567
11.942003,17.149988,Phrase,3,11.359298
13.21165,13.175057,Phrase,0,10.907938
11.050544,11.854701,Phrase,1,8.901514
14.288454,15.494111,Phrase,0,10.382848
13.874556,12.435273,Phrase,0,8.054319
14.72854,13.505739,Phrase,1,9.83247
11.464324,16.023397,Phrase,3,10.741146
12.238294,14.2525015,Phrase,2,10.776158
13.063872,13.647535,Phrase,0,8.911367
12.291199,14.562147,Phrase,2,9.640357
11.259398,15.771422,Phrase,3,10.853979
13.006991,16.054098,Phrase,0,10.530175
12.050808,16.970926,Phrase,3,11.66901
12.46514,13.100234,Phrase,1,11.11193
11.768403,14.198638,Phrase,2,10.4179535
13.9437685,14.432007,Phrase,0,10.474229
13.370891,14.245621,Phrase,0,10.127167
13.994452,14.483225,Phrase,0,11.337337
14.205818,12.574939,Phrase,0,8.479689
14.031678,14.665704,Phrase,0,11.249587
13.567468,13.688293,Phrase,0,10.604271
14.5984,14.471741,Phrase,3,11.280869
11.549082,16.864738,Phrase,3,11.471485
15.345346,11.375148,Phrase,0,7.887179
11.916308,17.184238,Phrase,3,11.255572
13.80667,13.54797,Phrase,1,10.075188
13.301137,12.811411,Phrase,3,10.341136
13.491928,14.339494,Phrase,0,11.50808
11.792812,16.305923,Phrase,3,11.367927
12.740444,17.18022,Phrase,3,11.075561
11.255022,14.94148,Phrase,0,10.436701
11.996654,12.802919,Phrase,2,10.857909
11.575294,13.189977,Phrase,2,9.394983
13.858581,13.563684,Phrase,0,11.193163
11.928754,12.07884,Phrase,2,8.956965
14.064219,12.946996,Phrase,2,10.401941
11.741125,16.753855,Phrase,3,11.160257
13.452972,14.876559,Phrase,0,11.172462
12.578417,15.390352,Phrase,0,10.929968
12.279115,16.535868,Phrase,3,10.703033
13.525213,13.644873,Phrase,3,9.042818
12.58389,14.682632,Phrase,0,10.6285515
11.833929,14.970197,Phrase,0,10.308046
13.230226,13.840608,Phrase,2,8.950668
12.45112,13.03841,Phrase,2,10.71753
14.22705,13.875912,Phrase,1,10.034584
13.241217,13.828012,Phrase,2,9.465396
14.917967,13.73174,Phrase,1,11.666388
14.118876,12.969552,Phrase,1,10.031501
13.55962,13.23425,Phrase,1,11.654111
14.123099,15.429651,Phrase,0,11.323329
12.75064,13.96262,Phrase,2,9.094143
12.517268,17.124746,Phrase,3,11.010868
11.947477,14.313607,Phrase,1,10.5622
13.634747,12.947075,Phrase,1,9.92976
12.741392,13.780282,Phrase,2,8.632834
14.019216,14.777307,Phrase,2,9.821939
12.192967,15.554039,Phrase,1,11.22812
14.80256,13.398789,Phrase,1,11.651538
13.210999,13.447731,Phrase,1,10.345867
12.630419,17.268867,Phrase,3,11.312103
14.552215,14.337872,Phrase,1,11.249016
11.692955,13.589641,Phrase,2,8.929339
14.292869,15.533806,Phrase,0,11.37283
14.239239,12.481379,Phrase,1,9.958423
12.264715,16.08021,Phrase,3,10.798206
15.055966,14.03544,Phrase,1,10.577034
13.278212,13.980979,Phrase,0,10.002479
-2.5630221,6.5504217,Phrase,1,9.219396
11.82818,11.939388,Phrase,1,9.25936
14.065896,13.221968,Phrase,1,10.808395
13.2179,15.304006,Phrase,0,10.878208
14.015366,13.103698,Phrase,0,9.0562525
12.042959,11.551627,Phrase,1,9.435689
14.629287,13.524946,Phrase,1,10.740528
12.660086,13.733306,Phrase,2,8.587878
12.950593,12.458931,Phrase,0,11.050254
12.175989,12.96765,Phrase,2,8.898363
13.772731,14.691832,Phrase,0,10.772467
11.995582,12.816516,Phrase,2,10.770378
14.152818,14.125651,Phrase,2,11.209917
14.204192,14.73166,Phrase,0,10.558382
12.167275,15.989135,Phrase,1,11.647683
12.17099,16.09419,Phrase,3,11.405871
12.176848,16.991444,Phrase,3,11.575435
11.652927,13.383868,Phrase,2,8.509944
11.732,16.476189,Phrase,3,11.530037
13.807564,12.640369,Phrase,0,8.05379
12.094258,16.119526,Phrase,3,11.563152
13.316273,14.819836,Phrase,1,11.182529
13.525791,13.481105,Phrase,1,11.345712
12.104307,12.75619,Phrase,1,11.1346035
11.27857,12.667219,Phrase,1,9.638683
12.004177,12.443842,Phrase,2,8.61173
11.925553,14.336125,Phrase,0,10.038009
11.909965,11.985472,Phrase,2,9.067889
12.079635,11.760769,Phrase,2,9.29393
11.776963,13.765401,Phrase,2,10.216364
12.1396885,13.56546,Phrase,2,10.108198
13.710858,13.926352,Phrase,0,9.886602
15.3956785,12.987039,Phrase,1,10.063132
13.213695,12.348389,Phrase,0,11.15226
12.368665,16.490574,Phrase,2,9.124335
14.399927,13.864339,Phrase,2,10.399341
12.237132,13.590747,Phrase,2,10.060317
13.113798,12.2245455,Phrase,0,11.236306
13.504647,14.905642,Phrase,0,11.4326935
13.027156,12.650502,Phrase,2,10.778023
11.3126,12.249361,Phrase,1,9.301171
14.326757,14.3856945,Phrase,0,10.37013
11.392201,16.827606,Phrase,3,11.031233
11.464158,12.202621,Phrase,1,9.229438
12.244336,15.600181,Phrase,2,10.849681
13.052002,13.627087,Phrase,2,8.756827
13.247602,13.413103,Phrase,0,9.993551
12.608707,13.900248,Phrase,0,10.371383
13.984946,15.2285185,Phrase,0,10.75754
12.678418,13.316796,Phrase,2,8.505939
12.291704,14.41923,Phrase,2,9.055969
13.7627125,12.757821,Phrase,1,9.824788
12.270104,13.659996,Phrase,2,9.73154
13.326536,13.79886,Phrase,1,11.206688
13.033869,13.40245,Phrase,0,9.108617
12.356197,17.347965,Phrase,3,11.301143
12.555887,15.8235035,Phrase,3,10.9116955
13.5645275,13.519471,Phrase,2,9.209804
12.386184,13.546595,Phrase,2,9.668544
13.638205,13.364238,Phrase,0,11.45858
11.672226,14.656609,Phrase,0,11.348225
12.811894,15.379406,Phrase,0,10.848776
13.332732,13.767991,Phrase,1,10.646693
11.701697,13.350387,Phrase,2,9.618525
15.002652,13.773084,Phrase,1,11.167921
13.647824,14.389055,Phrase,1,11.638727
14.57647,12.28207,Phrase,0,8.46921
13.097134,14.958899,Phrase,0,9.936576
13.54767,14.214086,Phrase,0,9.80482
11.421397,16.782394,Phrase,3,11.059323
12.781759,15.155158,Phrase,0,10.581922
13.23566,14.501527,Phrase,0,11.43413
13.529288,14.688176,Phrase,0,10.812073
14.473891,13.214738,Phrase,2,10.953675
13.681675,14.373977,Phrase,0,10.673461
12.254998,15.938297,Phrase,0,10.687401
13.135979,13.9388895,Phrase,0,10.302813
11.664742,16.55512,Phrase,3,11.477415
13.288789,15.201078,Phrase,0,11.001701
13.448199,15.302627,Phrase,0,11.515117
14.094896,14.621861,Phrase,0,10.599014
13.589029,16.20729,Phrase,0,11.416421
12.167054,17.198269,Phrase,3,11.457858
14.577119,11.899014,Phrase,1,7.5265956
13.363169,14.330922,Phrase,0,9.815083
13.921623,14.562395,Phrase,0,10.40487
14.684254,14.730531,Phrase,0,11.322224
12.246207,13.18068,Phrase,2,10.324364
13.052669,14.955589,Phrase,0,9.231389
14.024479,12.416059,Phrase,0,7.744933
12.620541,12.993734,Phrase,2,11.209269
15.290402,11.5328245,Phrase,0,9.05283
15.585898,13.476462,Phrase,1,9.88777
13.1249695,11.898761,Phrase,1,11.347028
13.523835,13.1568575,Phrase,0,7.5845485
13.75558,13.752541,Phrase,0,11.048467
12.835547,13.748093,Phrase,0,11.141907
13.850913,14.055703,Phrase,1,10.796861
11.604494,14.493748,Phrase,2,10.280344
14.695719,14.461408,Phrase,1,10.3856735
12.072002,14.773517,Phrase,0,11.184326
13.648211,12.307427,Phrase,2,10.732868
11.840366,16.451056,Phrase,3,11.114621
14.585819,13.299562,Phrase,0,8.923649
14.00288,12.64214,Phrase,1,10.450377
12.106536,16.865013,Phrase,3,11.619388
13.002198,14.88548,Phrase,1,12.889049
14.959573,13.591989,Phrase,1,9.676948
12.247282,13.173586,Phrase,2,8.642839
12.445827,12.930468,Phrase,2,8.634279
11.99281,17.26106,Phrase,3,11.408758
11.927784,14.813833,Phrase,2,7.8696795
12.458068,15.75145,Phrase,0,10.867184
15.117981,13.60352,Phrase,1,10.171637
14.052204,12.632257,Phrase,2,9.512927
13.128751,13.579515,Phrase,2,9.110431
14.00632,13.112791,Phrase,2,10.174666
11.841102,13.0419655,Phrase,2,10.107074
14.895469,12.384763,Phrase,2,10.928345
12.586393,15.311985,Phrase,0,10.732767
12.074176,16.98949,Phrase,3,11.460575
14.60544,14.66053,Phrase,2,11.342447
12.265865,13.694801,Phrase,2,11.026132
13.7451935,13.980491,Phrase,0,10.912453
11.806638,12.100095,Phrase,2,9.014706
14.047674,15.61623,Phrase,0,10.796581
14.845698,12.147233,Phrase,0,8.505621
14.271525,14.173665,Phrase,2,9.486888
11.753022,16.738182,Phrase,3,10.861132
11.882672,15.8474245,Phrase,3,10.77371
12.603479,14.641206,Phrase,0,10.982012
12.392375,16.903084,Phrase,3,11.275719
12.975508,14.239896,Phrase,0,9.544845
11.721056,14.156161,Phrase,2,10.34585
12.446415,16.582808,Phrase,3,10.624675
13.480286,14.419306,Phrase,0,11.499577
14.846786,11.728044,Phrase,0,8.088973
13.244285,13.825676,Phrase,0,9.557411
13.831466,14.183128,Phrase,2,9.80156
13.360172,14.84434,Phrase,0,11.083762
9.642542,8.124561,Phrase,1,15.04752
13.76869,14.608757,Phrase,0,10.879304
12.104991,13.855165,Phrase,2,10.061039
13.309657,13.902521,Phrase,2,8.845652
12.85002,16.568596,Phrase,2,10.147082
13.08432,15.214665,Phrase,0,11.183394
12.609283,14.135656,Phrase,0,10.512987
11.296399,12.237938,Phrase,1,9.329969
13.951906,13.190871,Phrase,1,10.8715925
14.037468,14.464347,Phrase,0,11.327319
14.026593,14.082921,Phrase,1,9.91743
13.52952,13.508981,Phrase,0,11.223531
12.785637,13.669906,Phrase,2,10.374128
11.559687,14.325207,Phrase,2,10.587123
13.205468,12.247121,Phrase,1,11.22101
13.264508,13.88397,Phrase,0,10.831785
10.82795,11.983123,Phrase,1,8.839605
12.205741,15.789602,Phrase,3,11.621986
12.270245,13.178179,Phrase,2,8.842983
13.61621,13.667445,Phrase,2,11.493851
13.101635,13.841998,Phrase,2,11.309337
12.53196,14.223358,Phrase,2,9.668471
11.183067,14.903256,Phrase,2,10.4091
12.38107,12.888093,Phrase,2,10.971777
12.388532,15.081479,Phrase,0,10.842793
13.116431,13.177127,Phrase,2,10.990659
14.451772,13.806865,Phrase,1,10.585434
14.370764,14.003324,Phrase,0,10.953091
14.445709,12.845362,Phrase,1,10.333486
14.437341,14.984725,Phrase,2,10.705332
13.696526,14.39606,Phrase,1,11.1040325
13.559536,13.401691,Phrase,2,10.463774
12.557127,14.399974,Phrase,0,10.397993
14.005101,13.849742,Phrase,1,11.912543
14.054633,13.987015,Phrase,0,9.914841
13.206582,13.907749,Phrase,0,10.633607
12.969263,14.272861,Phrase,2,9.934318
12.547308,14.680991,Phrase,2,10.316888
13.307891,14.525536,Phrase,0,10.458688
14.547477,13.626457,Phrase,1,11.32945
13.480948,15.712175,Phrase,0,10.59039
13.94681,12.694447,Phrase,0,10.850248
13.045671,13.712911,Phrase,2,10.36816
13.572079,13.513309,Phrase,0,10.370895
12.827633,13.8173485,Phrase,2,9.863309
13.572982,13.176148,Phrase,1,9.017729
10.736327,14.588077,Phrase,1,9.8951435
-2.5569503,6.553478,Phrase,1,9.218607
10.731263,14.586242,Phrase,1,9.896003
12.768253,13.760412,Phrase,0,10.042038
12.901203,14.03182,Phrase,2,8.832472
12.235963,12.998953,Phrase,2,10.859043
13.3216505,12.71273,Phrase,2,8.133161
13.813182,13.875943,Phrase,1,10.325557
14.421946,14.93585,Phrase,2,10.748605
-2.562983,6.5503817,Phrase,1,9.219208
13.689002,13.743797,Phrase,0,11.043328
15.478511,13.656312,Phrase,1,9.842646
13.659421,14.335862,Phrase,0,10.899101
13.131726,14.232255,Phrase,0,10.401843
14.716822,14.104475,Phrase,0,9.872191
14.114861,13.759811,Phrase,2,10.066356
12.529101,15.06741,Phrase,0,10.530244
12.497599,12.762175,Phrase,2,8.905802
12.58255,13.473211,Phrase,2,8.551015
12.083145,12.854793,Phrase,2,10.769
11.553204,12.068384,Phrase,1,9.278445
13.612997,14.463339,Phrase,2,10.882821
14.49484,14.32166,Phrase,1,9.476614
11.307898,12.678287,Phrase,1,9.657153
13.524189,14.351671,Phrase,0,10.637598
12.550963,13.082519,Phrase,2,11.237729
14.001886,12.154554,Phrase,0,7.242966
11.740947,13.359554,Phrase,2,8.845709
11.879217,13.2776785,Phrase,2,8.688458
13.566954,13.812626,Phrase,2,8.833159
13.693167,14.021936,Phrase,0,10.663094
12.189915,12.92123,Phrase,2,11.231689
12.648017,14.756998,Phrase,0,11.00497
15.416683,11.445014,Phrase,0,7.882657
13.449597,13.535229,Phrase,2,10.627495
12.880952,13.621731,Phrase,2,11.023053
14.192564,14.065857,Phrase,0,10.59625
8.009859,9.477673,Phrase,1,7.828899
12.867634,14.918633,Phrase,0,10.4962635
12.177975,13.130998,Phrase,2,8.906574
13.172805,14.644349,Phrase,0,12.36785
11.989238,15.485914,Phrase,0,10.983302
14.067494,12.790958,Phrase,2,9.266086
11.328183,12.122036,Phrase,1,8.964892
13.626145,14.207115,Phrase,0,11.161517
13.36008,13.816474,Phrase,2,9.620405
13.489026,14.454185,Phrase,0,11.343902
14.496695,14.013095,Phrase,0,10.928345
12.373401,16.177822,Phrase,0,10.248278
14.226912,13.378657,Phrase,2,11.188364
12.098131,17.11986,Phrase,3,11.348132
13.40255,14.035166,Phrase,0,10.360098
12.429569,12.813895,Phrase,1,8.555327
15.051426,13.28329,Phrase,1,10.330913
12.944015,13.603492,Phrase,2,9.25877
12.78062,13.549027,Phrase,2,8.709978
13.600936,14.944637,Phrase,0,10.886229
12.019014,17.14354,Phrase,3,11.281806
11.488234,16.534582,Phrase,3,11.184465
14.03403,12.644989,Phrase,0,8.550615
12.356039,15.623189,Phrase,2,11.02494
12.1680565,15.176676,Phrase,3,11.158769
13.447918,14.191955,Phrase,2,10.204025
11.800324,16.535275,Phrase,3,11.562803
12.414659,13.490572,Phrase,2,9.709108
13.96962,13.86114,Phrase,0,11.494543
13.259662,15.008135,Phrase,0,10.646928
14.424645,14.954115,Phrase,0,11.4850855
13.3905945,14.220353,Phrase,2,11.299589
13.83677,15.79601,Phrase,0,10.195453
14.18629,13.615432,Phrase,2,9.974742
12.372949,16.122265,Phrase,3,11.562415
13.251883,14.318548,Phrase,0,10.983037
12.337805,13.132523,Phrase,2,9.277858
14.5629015,13.167445,Phrase,1,10.285291
11.424137,12.207647,Phrase,1,9.102772
12.9482355,12.855294,Phrase,2,8.902635
11.975453,15.940883,Phrase,3,10.7121315
14.373172,13.162122,Phrase,1,10.592105
14.595348,11.882789,Phrase,0,7.5269284
14.153224,15.450685,Phrase,0,10.80923
14.501435,14.1454525,Phrase,2,9.635578
13.573769,13.13519,Phrase,2,9.00381
14.140708,14.81481,Phrase,2,10.058795
14.0846815,14.865606,Phrase,0,11.1578665
11.900452,12.418567,Phrase,1,9.692754
13.137864,13.419952,Phrase,2,8.834698
12.13161,13.314495,Phrase,2,8.862944
12.154985,16.515097,Phrase,2,12.578397
14.529549,14.380831,Phrase,0,10.56499
12.428122,13.646011,Phrase,2,8.630544
13.546003,13.802905,Phrase,0,10.882033
13.491427,12.437657,Phrase,2,9.19287
11.59488,17.213768,Phrase,3,11.290979
14.815166,14.147494,Phrase,1,11.085711
13.838575,13.879136,Phrase,1,11.65353
12.327633,14.772031,Phrase,0,11.071902
12.009833,16.888203,Phrase,3,11.569967
15.3376255,11.378056,Phrase,0,7.8913
11.967148,13.051612,Phrase,2,10.730859
14.199823,13.519321,Phrase,1,11.108698
12.293638,13.277402,Phrase,2,10.317773
13.230369,14.092863,Phrase,2,9.674725
13.357687,13.741145,Phrase,0,10.971816
12.189085,11.88075,Phrase,1,9.543361
12.4478245,16.925713,Phrase,3,10.777017
14.332277,14.703998,Phrase,0,10.058668
13.764647,13.767665,Phrase,2,9.966367
12.5547905,13.667934,Phrase,0,9.929493
13.796355,14.369396,Phrase,1,11.017689
13.82766,14.476242,Phrase,0,10.927809
13.807629,14.776318,Phrase,0,11.2247505
14.555825,13.854301,Phrase,1,8.811204
12.872693,14.103141,Phrase,2,8.640719
13.559342,14.629392,Phrase,0,10.96523
14.0446415,15.163702,Phrase,0,11.194128
11.507933,16.708193,Phrase,3,11.920158
11.74237,15.868329,Phrase,3,11.11588
12.297951,13.846774,Phrase,2,10.320042
14.984311,13.294986,Phrase,1,10.127699
14.200891,14.603793,Phrase,0,10.064102
12.700781,17.33884,Phrase,3,11.304175
11.246616,11.783438,Phrase,2,8.9461775
14.039078,12.366634,Phrase,2,9.367168
14.083857,15.759269,Phrase,0,10.842819
14.327289,13.09456,Phrase,1,11.811894
12.859302,13.65571,Phrase,1,10.527751
12.147871,16.224228,Phrase,3,11.599763
11.448909,13.39731,Phrase,2,9.900169
12.610433,14.832452,Phrase,1,10.843379
13.183115,14.660486,Phrase,0,11.256641
14.161373,13.151095,Phrase,2,7.8836226
11.609643,16.356817,Phrase,3,11.656367
13.123634,13.956989,Phrase,1,10.924963
13.963944,15.207481,Phrase,0,9.17974
13.093494,14.820033,Phrase,0,11.162848
11.822223,14.403162,Phrase,0,10.471431
14.142921,14.907936,Phrase,1,8.486605
-2.5630527,6.5503078,Phrase,1,9.219115
12.198297,16.989895,Phrase,3,11.560314
11.822553,13.373359,Phrase,2,9.173301
15.560277,12.258938,Phrase,1,10.103991
14.327072,14.001619,Phrase,0,10.823571
14.481244,14.832857,Phrase,0,11.4117565
13.877532,14.226231,Phrase,0,9.83764
15.051723,12.512671,Phrase,1,10.393204
12.486768,12.879425,Phrase,2,10.521705
14.591801,14.809752,Phrase,0,11.466418
14.163996,13.572166,Phrase,1,10.351801
12.614404,13.228261,Phrase,0,11.107422
13.299126,15.320902,Phrase,0,11.635925
13.850725,12.778892,Phrase,2,9.304274
13.599772,12.320553,Phrase,2,10.682713
11.508509,16.800846,Phrase,3,11.049794
12.455085,12.959548,Phrase,2,9.459017
11.303292,11.8527975,Phrase,2,8.943541
11.70363,17.06306,Phrase,3,11.280455
12.395969,13.604449,Phrase,2,9.698949
12.787845,14.000901,Phrase,0,10.484416
13.583816,16.235378,Phrase,0,11.414508
11.9042425,14.779919,Phrase,0,11.294501
13.100847,13.360723,Phrase,2,9.913254
12.387845,12.925574,Phrase,2,9.288749
12.704716,14.466544,Phrase,2,9.181026
12.677201,13.249957,Phrase,2,10.587991
15.355178,13.098569,Phrase,1,10.096773
14.591461,13.321325,Phrase,2,10.226723
12.926663,14.341681,Phrase,2,9.438621
13.241146,14.339766,Phrase,0,11.324704
12.824595,13.437604,Phrase,1,10.751102
13.47345,12.464132,Phrase,2,8.9614315
14.41337,12.698223,Phrase,2,10.067116
13.541937,14.249059,Phrase,2,9.806574
12.770092,14.743231,Phrase,0,9.952962
14.144988,15.664696,Phrase,0,10.810056
13.802724,14.299305,Phrase,2,10.087842
12.630919,13.438394,Phrase,2,9.682742
14.906025,14.286673,Phrase,1,9.389396
13.335416,12.76294,Phrase,0,10.0339775
12.629077,14.068071,Phrase,2,9.4101
13.625725,14.502611,Phrase,0,11.090007
13.2554,13.417732,Phrase,0,10.306883
10.725366,14.58458,Phrase,1,9.891783
14.565759,14.768699,Phrase,2,11.509616
13.862106,14.726791,Phrase,0,10.421155
11.940889,14.016355,Phrase,2,11.071064
14.027128,14.837565,Phrase,0,10.779647
12.293963,16.508118,Phrase,3,11.146066
12.532008,14.274808,Phrase,0,10.808358
14.475762,14.840663,Phrase,0,11.03254
13.102946,13.32166,Phrase,0,10.483041
12.192804,14.789015,Phrase,0,10.513453
13.3579235,12.774233,Phrase,2,9.627583
14.806673,13.40739,Phrase,1,11.646036
13.568349,15.5074,Phrase,0,10.856073
13.486468,13.758639,Phrase,0,9.884107
11.964799,15.270118,Phrase,0,10.662611
14.4462185,14.176098,Phrase,1,11.405818
13.547168,14.490548,Phrase,0,10.563915
12.847795,13.923652,Phrase,2,8.933287
14.441235,14.347056,Phrase,2,9.524667
12.648873,12.5899315,Phrase,2,9.068378
12.149903,16.31487,Phrase,3,11.294089
14.223111,13.212468,Phrase,0,10.4077425
11.525407,16.460737,Phrase,3,11.423706
14.7035475,11.454245,Phrase,0,7.0113363
12.895066,14.115826,Phrase,2,9.268737
11.602589,16.55612,Phrase,3,11.296916
