genre,marker,mean_freq
集_산문,시니라,0.0008353381448810478
集_산문,일새라하니라,6.682705159048383e-05
集_산문,일새니,0.0005346164127238706
集_산문,라하시니라,0.0006682705159048383
集_산문,하시니라,0.0010692328254477412
集_산문,라호리라하시니,6.682705159048383e-05
集_산문,니이다하다,0.00013365410318096765
集_산문,라하나니이다,0.00016706762897620957
集_산문,에야,0.0006348569901095964
集_산문,시나,0.00020048115477145148
集_산문,시면,0.0004677893611333868
集_산문,하시나,6.682705159048383e-05
集_산문,시고,6.682705159048383e-05
集_산문,시니,0.0009021651964715317
集_산문,하니라하나이다,6.682705159048383e-05
集_산문,하나이다,0.0005012028869286287
集_산문,하여는,0.007985832665062817
集_산문,론,0.0017040898155573376
集_산문,언마는,0.0013031275060144346
集_산문,라하소서,0.00020048115477145148
集_산문,일새이니다,6.682705159048383e-05
集_산문,니라하나이다,0.00020048115477145148
集_산문,니이다하나이다,0.00020048115477145148
集_산문,라사,6.682705159048383e-05
集_산문,하소서하니,0.0004677893611333868
集_산문,니이다하니,0.0007350975674953221
集_산문,언만,0.0018043303929430633
集_산문,리니라,0.00010024057738572574
集_산문,니라하니라,0.00013365410318096765
集_산문,리니이다,0.0021050521251002405
集_산문,라하리니라,6.682705159048383e-05
集_산문,릿가,0.0009689922480620155
集_산문,한,0.00040096230954290296
集_산문,로다하니,0.00040096230954290296
集_산문,야,0.0006014434643143544
集_산문,아하니,0.002773322641005079
集_산문,하시되,0.0002673082063619353
集_산문,일까하노이다,0.00016706762897620957
集_산문,라호이다,0.00010024057738572574
集_산문,라하시고,0.0013699545576049185
集_산문,러니라,0.0003007217321571772
集_산문,러시니,0.0002338946805666934
集_산문,호리라하다,0.00036754878374766105
集_산문,로소이다하고,6.682705159048383e-05
集_산문,런들,0.0011026463512429831
集_산문,라하여,0.0029738037957765303
集_산문,커든,0.0012363004544239508
集_산문,어나,0.0014033680834001604
集_산문,아러니,6.682705159048383e-05
集_산문,리오하니라,0.0003007217321571772
集_산문,라하니라하니,6.682705159048383e-05
集_산문,오하여늘,0.00010024057738572574
集_산문,라커든,0.00013365410318096765
集_산문,토록,0.0007016840417000802
集_산문,하라하니라,0.0006014434643143544
集_산문,하리라하니,0.00040096230954290296
集_산문,하여도,0.0006014434643143544
集_산문,니라하니,0.0004343758353381449
集_산문,로이다,0.000768511093290564
集_산문,인저하시니,0.00010024057738572574
集_산문,아하니라,0.0004677893611333868
集_산문,하리잇가,6.682705159048383e-05
集_산문,리다,0.0003007217321571772
集_산문,ᄅ새,0.0005680299385191125
集_산문,오도,0.0005012028869286287
集_산문,라면,0.00016706762897620957
集_산문,ᄅ새니라,0.0003007217321571772
集_산문,일새니라,0.0008019246190858059
集_산문,ㄹ새니라,0.00036754878374766105
集_산문,ㄴ저,0.0013699545576049185
集_산문,ㄹ새,0.0007350975674953221
集_산문,리라하고,0.0002673082063619353
集_산문,ㄴ댄,0.0004343758353381449
集_산문,아하소서,6.682705159048383e-05
集_산문,리오만,6.682705159048383e-05
集_산문,라하시다,0.00016706762897620957
集_산문,하소서하고,6.682705159048383e-05
集_산문,잇가하다,6.682705159048383e-05
集_산문,시니잇고,0.00013365410318096765
集_산문,리잇가마는,6.682705159048383e-05
集_산문,닛고,0.00016706762897620957
集_산문,아하시니,0.00016706762897620957
集_산문,하실새,0.0002673082063619353
集_산문,라하나니라,0.00020048115477145148
集_산문,니라하시니라,0.00020048115477145148
集_산문,라하리이다,0.00010024057738572574
集_산문,니라하나,6.682705159048383e-05
集_산문,하대,6.682705159048383e-05
集_산문,니라하고,0.00013365410318096765
集_산문,리오하고,0.00157043571237637
集_산문,니이다하여,6.682705159048383e-05
集_산문,리이다하나,6.682705159048383e-05
集_산문,로라하시니라,6.682705159048383e-05
集_산문,니라하시니,6.682705159048383e-05
集_산문,오하야늘,0.00033413525795241913
集_산문,커늘,0.0010024057738572574
集_산문,하리이까,6.682705159048383e-05
集_산문,ᄂ댄,0.0004343758353381449
集_산문,코야,6.682705159048383e-05
集_산문,라하나라,6.682705159048383e-05
集_산문,노라,3.3413525795241913e-05
集_산문,다,6.682705159048383e-05
集_산문,하는,6.682705159048383e-05
集_산문,가하니,0.00020048115477145148
集_산문,하니다,6.682705159048383e-05
集_산문,하라하고,0.0008687516706762898
集_산문,하노라하고,6.682705159048383e-05
集_산문,로다하고,0.0013365410318096765
集_산문,리오하거늘,6.682705159048383e-05
集_산문,라호라,0.0009355787222667736
集_산문,하다하시고,6.682705159048383e-05
集_산문,니이다하고,0.00040096230954290296
集_산문,시니잇가,6.682705159048383e-05
集_산문,하와,3.3413525795241913e-05
集_산문,라하시니다,6.682705159048383e-05
集_산문,고하여,6.682705159048383e-05
集_산문,에서,6.682705159048383e-05
集_산문,인저하노라,3.3413525795241913e-05
集_산문,아하여,0.00016706762897620957
集_산문,리오하여,0.00013365410318096765
集_산문,하라하면,0.00013365410318096765
集_산문,하리라하고,0.00040096230954290296
集_산문,로라하니라,0.00020048115477145148
集_산문,오하니라,0.0003007217321571772
集_산문,로는,0.0003007217321571772
集_산문,란,6.682705159048383e-05
集_산문,ᄂ대,6.682705159048383e-05
集_산문,아한대,0.0002673082063619353
集_산문,오라하야,6.682705159048383e-05
集_산문,가하시고,6.682705159048383e-05
集_산문,가하고,0.00016706762897620957
集_산문,하더니,0.00010024057738572574
集_산문,오하다,0.0005680299385191125
集_산문,고하다,0.00020048115477145148
集_산문,하소서하다,0.00033413525795241913
集_산문,라하거늘,0.0003007217321571772
集_산문,리오라하고,6.682705159048383e-05
集_산문,라하여도,6.682705159048383e-05
集_산문,고하야,3.3413525795241913e-05
集_산문,고하시니이다,6.682705159048383e-05
集_산문,라하시니이다,0.0004677893611333868
集_산문,니잇고,0.0002673082063619353
集_산문,니이다한대,0.00020048115477145148
集_산문,아하야,0.00016706762897620957
集_산문,라하시리니,3.3413525795241913e-05
集_산문,신댄,0.0003007217321571772
集_산문,아하면,6.682705159048383e-05
集_산문,인저하니,0.00020048115477145148
集_산문,리오하야,0.00010024057738572574
