kind,name,x,y,count
marker,하야@8,6.2077684,28.699297,198.0
marker,하니라@0,-2.5416143,-14.868605,195.0
marker,리라@4,7.3748565,0.591516,193.0
marker,라가@4,7.3941154,0.5504613,192.0
marker,도@15,0.72110164,-0.67111963,191.0
marker,하리니@11,-12.254017,11.50736,190.0
marker,잇가@15,0.69221175,-0.7031698,189.0
marker,인댄@10,7.73551,12.272969,187.0
marker,하여는@13,0.33361745,17.17817,187.0
marker,니이다@6,-5.9164147,23.438826,186.0
marker,러라@4,7.4382277,0.48195648,186.0
marker,컨대@13,0.34795544,17.17761,186.0
marker,한대@0,-2.558993,-14.878282,186.0
marker,어니와@15,0.77164197,-0.6744259,183.0
marker,를@3,12.852837,-1.0808709,182.0
marker,시니라@1,4.402375,16.154003,182.0
marker,하노라@4,7.414001,0.5109473,182.0
marker,로다@10,7.7803926,12.323637,178.0
marker,로다@3,12.817285,-1.1324888,178.0
marker,여@14,23.824703,16.870806,178.0
marker,면@14,23.821178,16.81402,177.0
marker,니이다@12,2.7278647,-6.985314,176.0
marker,니이다@13,0.36791372,17.1807,176.0
marker,리라@12,2.6929762,-6.9693174,175.0
marker,한대@10,7.793725,12.402866,175.0
marker,하되@15,0.7858277,-0.66354597,174.0
marker,인댄@13,0.4168942,17.181421,172.0
marker,하나니@15,0.80831987,-0.6651157,172.0
marker,하되@11,-12.396177,11.493788,171.0
marker,하시고@13,0.38428617,17.175026,171.0
marker,며@10,7.814902,12.459109,170.0
marker,하리라@10,7.795241,12.411298,170.0
marker,라하니라@11,-12.408859,11.447793,169.0
marker,할새@11,-12.379891,11.489644,168.0
marker,와@8,6.4101806,28.523502,167.0
marker,라하다@15,0.9223709,-0.6032906,166.0
marker,엔@0,-2.600237,-15.009538,166.0
marker,여@3,12.899876,-1.1463102,166.0
marker,여@4,7.5563984,0.19142102,166.0
marker,니라@6,-6.0931034,23.384018,165.0
marker,라하니@5,14.743913,7.462575,165.0
marker,리라@10,7.806817,12.436036,165.0
marker,며@4,7.533201,0.22630095,165.0
marker,라가@5,14.72013,7.435057,164.0
marker,리니@1,4.242175,15.979703,164.0
marker,어든@13,0.43174243,17.172869,164.0
marker,하면@6,-6.011124,23.447565,164.0
marker,하시고@11,-12.429288,11.457162,163.0
marker,하여는@11,-12.399806,11.459365,163.0
marker,하시니라@12,2.5988476,-6.959817,162.0
marker,라도@9,-4.59123,-0.5123776,161.0
marker,라하니라@9,-4.5549884,-0.47441593,161.0
marker,어니와@0,-2.587713,-15.031139,160.0
marker,하사@4,7.583024,0.13520601,160.0
marker,인댄@0,-2.5852258,-15.019194,159.0
marker,라하니라@15,0.99288625,-0.6223005,158.0
marker,로라@4,7.6050215,0.10147386,158.0
marker,면@5,14.63273,7.414581,157.0
marker,하나니@10,7.881094,12.647015,157.0
marker,리라@11,-12.480688,11.49738,156.0
marker,엔@8,6.5249987,28.426477,156.0
marker,하니이다@7,-14.662759,-1.1740117,156.0
marker,하라@15,1.0100133,-0.6327587,156.0
marker,리니@10,7.886945,12.672476,155.0
marker,라하야@15,0.9947147,-0.6362298,154.0
marker,로다@15,1.0059178,-0.63147134,154.0
marker,엔@10,7.934424,12.746001,154.0
marker,오@9,-4.5808296,-0.5006681,154.0
marker,잇고@4,7.6016264,0.09234745,154.0
marker,컨대@15,1.0251517,-0.6555148,154.0
marker,하시니@8,6.5162067,28.435087,154.0
marker,어니와@10,7.922815,12.718628,153.0
marker,인댄@4,7.6081743,0.11213458,153.0
marker,하다@9,-4.6057377,-0.5283515,153.0
marker,하리라@4,7.586223,0.07983816,152.0
marker,할새@4,7.600778,0.10352117,152.0
marker,라하니@14,23.746296,16.865923,151.0
marker,리이다@15,1.0645756,-0.6040796,151.0
marker,하라@7,-14.688654,-1.1439414,151.0
marker,하면@12,2.4588342,-6.9653373,149.0
marker,도@12,2.4982984,-6.9497943,148.0
marker,라하고@10,7.9408646,12.778406,148.0
marker,하사@13,0.5753763,17.136843,148.0
marker,하시니@7,-14.688071,-1.1548738,148.0
marker,호되@10,8.018574,12.86436,148.0
marker,라하고@9,-4.5060506,-0.42727253,146.0
marker,로라@12,2.4823875,-6.952366,146.0
marker,어시늘@11,-12.459254,11.441449,146.0
marker,일새@15,1.2021435,-0.5201753,145.0
marker,로다@0,-2.6180232,-15.159197,144.0
marker,며@6,-6.108152,23.39117,144.0
marker,엔@12,2.447065,-6.9384055,144.0
marker,오@8,6.593656,28.369488,144.0
marker,하다@13,0.6080505,17.14262,144.0
marker,라야@8,6.6151958,28.343477,143.0
marker,하니이다@10,8.018943,12.930112,142.0
marker,리잇가@10,7.9928203,12.949275,141.0
marker,인댄@1,3.917144,15.598184,141.0
marker,라하니라@12,2.3892126,-6.9705358,140.0
marker,로다@6,-6.072701,23.429743,140.0
marker,하다@12,2.4464598,-6.925005,140.0
marker,인저@8,6.6416926,28.320143,136.0
marker,로소이다@10,8.03278,13.00919,135.0
marker,어니와@4,7.675708,-0.19137208,135.0
marker,하라@11,-12.539249,11.4037285,135.0
marker,라하니라@7,-14.744451,-1.1311805,132.0
marker,인저@4,7.6768603,-0.24895194,131.0
marker,하나니@12,2.3427818,-6.9991603,131.0
marker,하리니@15,1.5777608,-0.3903924,131.0
