hanja,hyeonto,cooccur_count,hanja_count,hyeonto_count,pmi
乎,아,1413,3952,2954,5.47
何,오,1010,3907,2241,5.401
乎,잇가,290,3952,647,5.376
何,리오,729,3907,2019,5.081
至,하여는,375,6585,738,4.821
矣,리라,370,6060,872,4.68
及,하여는,183,4008,738,4.502
何,잇가,127,3907,647,4.202
必,리라,171,3926,872,4.193
故,로,2137,6906,7466,3.924
矣,로다,235,6060,952,3.899
曰,호대,389,14316,778,3.677
月,에,2728,4062,20869,3.559
焉,리오,176,3049,2019,3.388
然,나,849,6302,5073,3.282
何,며,76,3907,752,3.244
若,면,711,3413,8230,3.213
吾,라하고,96,3686,1225,2.961
晉,할새,56,3243,908,2.8
言,호되,139,7503,995,2.769
焉,하노라,42,3049,743,2.763
於,하여는,235,17777,738,2.714
可,로다,156,9245,952,2.698
亦,리라,71,4602,872,2.696
自,로,1006,7614,7466,2.696
州,라가,95,3948,1394,2.66
何,아,199,3907,2954,2.659
年,에,2185,6075,20869,2.658
謂,로다,84,5258,952,2.62
時,엔,50,4223,708,2.615
是,로,898,7292,7466,2.595
州,할새,59,3948,908,2.592
將,할새,79,5323,908,2.582
可,아,446,9245,2954,2.58
將,리라,75,5323,872,2.565
于,하다,947,4860,12378,2.527
矣,로되,186,6060,1954,2.524
世,엔,42,3916,708,2.472
十,와,201,5743,2395,2.42
乃,잇가,32,3432,647,2.4
亦,아,195,4602,2954,2.393
焉,하라,34,3049,794,2.363
矣,니라,359,6060,4236,2.357
晉,하다,561,3243,12378,2.356
矣,라하고,101,6060,1225,2.317
可,잇가,81,9245,647,2.31
亦,잇가,40,4602,647,2.299
欲,한대,128,3821,2501,2.294
也,니라,1494,26664,4236,2.276
非,요,453,4326,8043,2.253
于,할새,57,4860,908,2.242
可,니이다,571,9245,4802,2.236
者,는,5528,21101,20443,2.231
亦,로다,56,4602,952,2.227
士,가,165,4026,3256,2.205
也,니이다,1607,26664,4802,2.2
如,오,163,5821,2241,2.194
吾,하노라,34,3686,743,2.185
則,리라,103,9567,872,2.177
若,오,94,3413,2241,2.17
乎,리오,98,3952,2019,2.169
謂,라하여,42,5258,654,2.161
無,하라,93,9706,794,2.144
十,에,1429,5743,20869,2.126
矣,니이다,344,6060,4802,2.114
能,리오,136,5699,2019,2.114
吾,리라,38,3686,872,2.114
以,라하여,267,34619,654,2.111
能,아,198,5699,2954,2.107
皆,러라,84,5714,1251,2.106
侯,하다,606,4218,12378,2.088
矣,니,542,6060,7760,2.078
時,에,1014,4223,20869,2.075
亦,니라,222,4602,4236,2.06
又,리오,96,4202,2019,2.051
乃,하다,480,3432,12378,2.049
必,하라,35,3926,794,2.04
使,한대,205,7315,2501,2.037
師,하다,483,3481,12378,2.037
可,리라,90,9245,872,2.032
上,호되,61,5497,995,2.03
者,도,140,21101,599,2.02
使,로,603,7315,7466,2.016
也,오,656,26664,2241,2.007
侯,할새,42,4218,908,2.006
及,엔,31,4008,708,2.0
後,에,1159,5088,20869,1.999
吾,로다,38,3686,952,1.988
以,로,2796,34619,7466,1.986
未,니이다,225,4332,4802,1.986
可,라하고,122,9245,1225,1.98
焉,하니라,89,3049,2711,1.979
此,잇가,56,8103,647,1.968
若,하면,41,3413,1137,1.952
此,니이다,411,8103,4802,1.952
爲,라하여,158,22901,654,1.95
死,리라,29,3155,872,1.949
王,이,1153,8165,13390,1.949
師,할새,33,3481,908,1.935
乎,며,31,3952,752,1.934
世,하여는,30,3916,738,1.927
謂,라하니라,37,5258,678,1.926
已,로다,38,3851,952,1.924
可,며,72,9245,752,1.923
皆,로되,115,5714,1954,1.915
亦,니이다,227,4602,4802,1.911
下,하시니,66,10574,611,1.903
有,어든,135,16242,817,1.898
已,니이다,188,3851,4802,1.897
非,아,130,4326,2954,1.897
非,면,360,4326,8230,1.889
太,할새,35,3822,908,1.885
矣,러라,75,6060,1251,1.857
可,니라,387,9245,4236,1.856
將,한대,131,5323,2501,1.849
非,니라,179,4326,4236,1.839
已,니라,159,3851,4236,1.836
必,라하여,25,3926,654,1.834
非,니이다,202,4326,4802,1.832
知,로다,57,6165,952,1.831
能,어든,45,5699,817,1.824
者,가,663,21101,3256,1.821
上,이,705,5497,13390,1.811
吾,리오,71,3686,2019,1.805
士,도,23,4026,599,1.804
州,러니,123,3948,3273,1.802
欲,나,184,3821,5073,1.798
矣,라하니라,39,6060,678,1.798
二,와,117,5144,2395,1.798
與,로,496,7002,7466,1.797
矣,라,1728,6060,30042,1.797
也,라,7597,26664,30042,1.796
後,엔,34,5088,708,1.789
必,라하니라,25,3926,678,1.782
也,라하니라,169,26664,678,1.775
無,리라,79,9706,872,1.773
吾,라하니라,23,3686,678,1.753
今,엔,33,5115,708,1.739
可,라하여,55,9245,654,1.736
非,어든,32,4326,817,1.729
軍,라가,40,3184,1394,1.723
可,요,668,9245,8043,1.718
夫,는,1049,5744,20443,1.71
已,잇가,22,3851,647,1.693
得,리오,123,6911,2019,1.691
死,라하고,34,3155,1225,1.688
故,하노라,45,6906,743,1.683
焉,며,20,3049,752,1.676
欲,호되,33,3821,995,1.668
四,에,572,3183,20869,1.657
若,어든,24,3413,817,1.656
日,에,665,3756,20869,1.636
者,를,536,21101,2996,1.635
此,하면,78,8103,1137,1.633
二,에,907,5144,20869,1.63
無,니이다,393,9706,4802,1.627
也,로다,214,26664,952,1.626
能,잇가,31,5699,647,1.622
已,니,251,3851,7760,1.621
民,하니이다,24,3618,791,1.619
必,라하니,67,3926,2035,1.619
言,라하여,41,7503,654,1.614
上,라하여,30,5497,654,1.612
可,라하니,157,9245,2035,1.612
非,며,27,4326,752,1.604
道,라하니라,23,4092,678,1.602
非,로되,70,4326,1954,1.601
也,며,166,26664,752,1.6
曰,라하고,145,14316,1225,1.598
非,잇가,23,4326,647,1.589
未,엔,25,4332,708,1.578
死,어든,21,3155,817,1.577
五,에,548,3226,20869,1.576
書,하노라,29,4799,743,1.575
已,오,70,3851,2241,1.571
也,니,1677,26664,7760,1.57
欲,러니,101,3821,3273,1.564
從,할새,24,3309,908,1.549
公,하다,1127,11407,12378,1.548
出,라가,47,4231,1394,1.545
無,잇가,50,9706,647,1.544
欲,어늘,154,3821,5066,1.543
此,니라,272,8103,4236,1.537
三,와,102,5380,2395,1.536
所,니이다,481,12656,4802,1.535
焉,리라,21,3049,872,1.532
五,와,61,3226,2395,1.532
必,니,240,3926,7760,1.529
吾,라하여,19,3686,654,1.529
有,라도,181,16242,1421,1.522
謂,호되,41,5258,995,1.521
如,러라,57,5821,1251,1.519
天,하시니,43,9000,611,1.518
死,라도,35,3155,1421,1.516
用,리오,69,4385,2019,1.513
未,니라,143,4332,4236,1.513
皆,하니이다,35,5714,791,1.504
吾,아,84,3686,2954,1.498
十,러라,55,5743,1251,1.487
四,와,58,3183,2395,1.478
則,요,582,9567,8043,1.47
子,하라,102,17119,794,1.458
矣,며,34,6060,752,1.45
軍,하다,293,3184,12378,1.445
亦,하니이다,27,4602,791,1.442
使,라도,77,7315,1421,1.44
十,며,32,5743,752,1.44
將,리오,79,5323,2019,1.429
則,도,42,9567,599,1.424
欲,하시니,17,3821,611,1.415
必,라하고,35,3926,1225,1.414
得,아,148,6911,2954,1.409
所,니라,388,12656,4236,1.406
亦,라,999,4602,30042,1.404
非,라,938,4326,30042,1.402
諸,할새,24,3669,908,1.4
也,라하고,235,26664,1225,1.398
可,라하니라,45,9245,678,1.395
可,어든,54,9245,817,1.389
及,리라,25,4008,872,1.389
如,어든,34,5821,817,1.389
得,리라,43,6911,872,1.386
亦,러라,41,4602,1251,1.383
可,니,511,9245,7760,1.383
所,를,270,12656,2996,1.383
則,를,204,9567,2996,1.382
侯,한대,75,4218,2501,1.381
于,라가,48,4860,1394,1.376
焉,러라,27,3049,1251,1.374
事,를,161,7598,2996,1.373
如,면,338,5821,8230,1.37
今,하시니,22,5115,611,1.366
明,하시니,14,3261,611,1.364
必,요,222,3926,8043,1.364
已,요,217,3851,8043,1.359
能,라하여,26,5699,654,1.353
其,하여는,158,30717,738,1.352
君,하노라,36,6963,743,1.35
民,이,337,3618,13390,1.349
吾,라하니,52,3686,2035,1.344
後,하여는,26,5088,738,1.342
書,호되,33,4799,995,1.34
未,러니,98,4332,3273,1.34
皆,하니라,107,5714,2711,1.339
禮,니라,98,3359,4236,1.335
焉,로다,20,3049,952,1.335
今,하면,40,5115,1137,1.333
是,에,1047,7292,20869,1.333
先,하시니,13,3097,611,1.331
諸,한대,63,3669,2501,1.33
州,하다,335,3948,12378,1.328
非,니,230,4326,7760,1.327
不,어든,204,36502,817,1.325
能,리라,34,5699,872,1.325
於,엔,86,17777,708,1.323
謂,라하고,44,5258,1225,1.323
而,도,146,35709,599,1.322
不,니이다,1195,36502,4802,1.32
其,아,618,30717,2954,1.319
則,니라,276,9567,4236,1.319
其,엔,148,30717,708,1.317
言,하면,58,7503,1137,1.316
軍,한대,54,3184,2501,1.312
焉,라하니라,14,3049,678,1.31
也,엔,127,26664,708,1.301
從,라가,31,3309,1394,1.299
臣,이,578,6439,13390,1.296
州,한대,66,3948,2501,1.292
三,에,750,5380,20869,1.291
夫,가,125,5744,3256,1.291
則,니,496,9567,7760,1.291
是,라하니라,33,7292,678,1.29
則,며,48,9567,752,1.289
已,러라,32,3851,1251,1.282
見,하면,33,4395,1137,1.274
不,니라,1021,36502,4236,1.274
師,라가,32,3481,1394,1.272
下,잇가,45,10574,647,1.268
在,엔,20,4310,708,1.263
不,아,706,36502,2954,1.262
能,며,28,5699,752,1.259
今,도,20,5115,599,1.257
知,리오,81,6165,2019,1.253
然,아,121,6302,2954,1.251
吾,하라,19,3686,794,1.249
不,잇가,153,36502,647,1.246
必,니이다,122,3926,4802,1.245
文,도,17,4388,599,1.244
所,도,49,12656,599,1.243
此,라하고,64,8103,1225,1.24
曰,가,300,14316,3256,1.237
有,면,860,16242,8230,1.236
不,리라,204,36502,872,1.231
亦,라하니라,20,4602,678,1.231
故,라하니라,30,6906,678,1.23
知,니라,167,6165,4236,1.228
王,와,125,8165,2395,1.227
知,로되,77,6165,1954,1.227
太,라가,34,3822,1394,1.225
未,로되,54,4332,1954,1.224
何,가,81,3907,3256,1.221
也,요,1364,26664,8043,1.22
未,라하여,18,4332,654,1.218
用,하니이다,22,4385,791,1.216
行,하시니,19,4901,611,1.216
之,와,1056,69570,2395,1.215
亦,니,226,4602,7760,1.213
而,니라,954,35709,4236,1.208
使,하다,571,7315,12378,1.208
民,를,68,3618,2996,1.2
夫,와,86,5744,2395,1.195
又,잇가,17,4202,647,1.195
事,하여는,35,7598,738,1.193
者,잇가,85,21101,647,1.189
又,호되,26,4202,995,1.187
焉,니라,80,3049,4236,1.182
能,러라,44,5699,1251,1.176
爲,하노라,105,22901,743,1.176
得,며,32,6911,752,1.173
禮,라하니라,14,3359,678,1.171
吾,며,17,3686,752,1.167
于,하니,635,4860,21328,1.166
中,라가,48,5639,1394,1.161
在,잇가,17,4310,647,1.159
一,면,384,7673,8230,1.155
死,하니라,52,3155,2711,1.155
如,라하니라,24,5821,678,1.155
死,라하니라,13,3155,678,1.154
日,하니이다,18,3756,791,1.15
欲,호대,18,3821,778,1.149
而,하시니,132,35709,611,1.148
而,니이다,1037,35709,4802,1.147
晉,한대,49,3243,2501,1.146
不,면,1814,36502,8230,1.145
所,니,592,12656,7760,1.142
臣,니이다,186,6439,4802,1.139
道,니라,104,4092,4236,1.136
已,라,694,3851,30042,1.135
公,한대,171,11407,2501,1.134
得,하면,47,6911,1137,1.131
也,리라,139,26664,872,1.131
知,니이다,177,6165,4802,1.131
用,하시니,16,4385,611,1.129
官,라가,26,3125,1394,1.128
所,요,607,12656,8043,1.127
則,니이다,274,9567,4802,1.127
又,아,74,4202,2954,1.126
以,하노라,153,34619,743,1.123
可,리오,111,9245,2019,1.123
謂,오,70,5258,2241,1.121
而,잇가,137,35709,647,1.119
民,니이다,103,3618,4802,1.118
無,라하니라,39,9706,678,1.118
未,러라,32,4332,1251,1.113
得,면,336,6911,8230,1.113
謂,라하니,63,5258,2035,1.109
州,하니라,63,3948,2711,1.108
乃,하노라,15,3432,743,1.107
將,러니,102,5323,3273,1.1
又,하니,524,4202,21328,1.098
矣,라하니,72,6060,2035,1.096
欲,라가,31,3821,1394,1.092
日,리라,19,3756,872,1.087
兵,할새,22,4184,908,1.085
不,며,159,36502,752,1.085
官,호되,18,3125,995,1.084
無,아,166,9706,2954,1.084
未,어늘,127,4332,5066,1.084
不,하니이다,167,36502,791,1.083
未,나,127,4332,5073,1.082
所,며,55,12656,752,1.082
可,라,1601,9245,30042,1.078
謂,니,235,5258,7760,1.077
能,니라,139,5699,4236,1.076
及,에,481,4008,20869,1.075
世,라도,32,3916,1421,1.075
師,한대,50,3481,2501,1.073
吾,니,164,3686,7760,1.07
而,면,1683,35709,8230,1.069
從,러니,62,3309,3273,1.068
出,할새,22,4231,908,1.068
已,어든,18,3851,817,1.067
文,라하니라,17,4388,678,1.065
必,니라,95,3926,4236,1.065
人,이,1470,19215,13390,1.065
是,니라,176,7292,4236,1.061
從,하니라,51,3309,2711,1.058
書,라가,38,4799,1394,1.057
子,한대,243,17119,2501,1.056
至,로되,73,6585,1954,1.055
曰,라하니라,55,14316,678,1.053
將,라가,42,5323,1394,1.052
一,도,26,7673,599,1.051
世,라하니라,15,3916,678,1.049
禮,하여는,14,3359,738,1.048
兵,한대,59,4184,2501,1.046
皆,호되,32,5714,995,1.044
明,도,11,3261,599,1.044
亦,하니라,70,4602,2711,1.039
皆,니이다,154,5714,4802,1.039
得,라도,55,6911,1421,1.036
知,아,102,6165,2954,1.036
皆,니,248,5714,7760,1.034
此,는,925,8103,20443,1.032
知,러라,43,6165,1251,1.03
至,엔,26,6585,708,1.03
死,어늘,89,3155,5066,1.028
故,하니라,104,6906,2711,1.025
有,로되,176,16242,1954,1.022
皆,니라,134,5714,4236,1.02
今,는,579,5115,20443,1.02
軍,할새,16,3184,908,1.019
四,러라,22,3183,1251,1.017
矣,요,269,6060,8043,1.015
爲,며,95,22901,752,1.015
無,라하여,35,9706,654,1.014
與,할새,35,7002,908,1.012
能,면,258,5699,8230,1.01
見,로다,23,4395,952,1.009
未,라,714,4332,30042,1.007
使,면,330,7315,8230,1.005
焉,라,502,3049,30042,1.005
是,아,118,7292,2954,1.004
十,요,252,5743,8043,0.999
皆,라,933,5714,30042,0.993
四,며,13,3183,752,0.992
國,잇가,19,5416,647,0.99
得,니이다,180,6911,4802,0.99
必,며,16,3926,752,0.989
而,하면,220,35709,1137,0.989
天,를,146,9000,2996,0.988
年,라,987,6075,30042,0.986
於,하니이다,76,17777,791,0.985
則,라하니,105,9567,2035,0.982
行,할새,24,4901,908,0.982
此,리오,88,8103,2019,0.978
天,도,29,9000,599,0.978
至,하니이다,28,6585,791,0.977
無,니라,221,9706,4236,0.977
可,로되,97,9245,1954,0.976
未,어든,19,4332,817,0.975
諸,를,59,3669,2996,0.975
將,오,64,5323,2241,0.974
乃,러라,23,3432,1251,0.972
欲,라도,29,3821,1421,0.968
禮,라,539,3359,30042,0.968
無,하니이다,41,9706,791,0.968
是,로다,37,7292,952,0.965
死,로다,16,3155,952,0.964
兵,라가,31,4184,1394,0.961
公,할새,55,11407,908,0.96
之,도,221,69570,599,0.958
見,어든,19,4395,817,0.954
今,가,88,5115,3256,0.952
軍,러니,55,3184,3273,0.951
之,를,1099,69570,2996,0.949
能,니이다,144,5699,4802,0.946
非,오,51,4326,2241,0.946
文,하여는,17,4388,738,0.943
與,러니,120,7002,3273,0.939
太,한대,50,3822,2501,0.938
乃,아,53,3432,2954,0.937
相,로되,47,4601,1954,0.937
將,잇가,18,5323,647,0.937
自,라하여,26,7614,654,0.935
明,에,355,3261,20869,0.934
能,로되,58,5699,1954,0.932
知,리라,28,6165,872,0.932
其,로다,152,30717,952,0.929
而,아,548,35709,2954,0.928
民,라하고,23,3618,1225,0.926
已,아,59,3851,2954,0.926
不,라하고,232,36502,1225,0.926
用,면,187,4385,8230,0.924
其,하면,181,30717,1137,0.924
必,리오,41,3926,2019,0.922
士,라가,29,4026,1394,0.92
有,나,425,16242,5073,0.918
知,러니,104,6165,3273,0.917
使,하노라,28,7315,743,0.916
從,하다,211,3309,12378,0.916
書,하니라,67,4799,2711,0.915
而,하니이다,145,35709,791,0.911
民,잇가,12,3618,647,0.909
人,도,59,19215,599,0.909
欲,면,161,3821,8230,0.907
不,하며,657,36502,3517,0.906
相,러니,77,4601,3273,0.905
今,로되,51,5115,1954,0.902
見,한대,56,4395,2501,0.9
天,라하여,30,9000,654,0.9
于,러니,81,4860,3273,0.899
能,나,147,5699,5073,0.897
知,나,159,6165,5073,0.897
諸,하다,231,3669,12378,0.897
爲,러니,381,22901,3273,0.896
與,잇가,23,7002,647,0.895
皆,요,233,5714,8043,0.893
若,며,13,3413,752,0.891
謂,며,20,5258,752,0.889
下,도,32,10574,599,0.888
然,면,262,6302,8230,0.888
是,니,286,7292,7760,0.888
軍,호되,16,3184,995,0.887
欲,아,57,3821,2954,0.887
無,요,394,9706,8043,0.886
一,라도,55,7673,1421,0.885
與,하라,28,7002,794,0.883
謂,요,213,5258,8043,0.883
太,하다,238,3822,12378,0.882
此,러라,51,8103,1251,0.882
於,아,264,17777,2954,0.881
無,면,401,9706,8230,0.878
天,가,147,9000,3256,0.877
無,라하니,99,9706,2035,0.876
曰,라하니,146,14316,2035,0.876
矣,나,154,6060,5073,0.875
先,라하고,19,3097,1225,0.875
有,아,240,16242,2954,0.873
軍,이,213,3184,13390,0.872
乃,라하고,21,3432,1225,0.871
有,라하여,53,16242,654,0.87
師,어늘,88,3481,5066,0.87
焉,하니,324,3049,21328,0.868
兵,하여,802,4184,38494,0.867
已,라하니,39,3851,2035,0.866
君,로다,33,6963,952,0.866
民,하시니,11,3618,611,0.866
天,니이다,215,9000,4802,0.865
後,리라,22,5088,872,0.861
國,엔,19,5416,708,0.86
爲,러라,142,22901,1251,0.86
所,는,1281,12656,20443,0.859
從,한대,41,3309,2501,0.859
子,가,276,17119,3256,0.859
從,하라,13,3309,794,0.858
非,라하여,14,4326,654,0.858
其,리오,307,30717,2019,0.858
若,라도,24,3413,1421,0.858
又,라가,29,4202,1394,0.858
人,라도,135,19215,1421,0.857
從,하시니,10,3309,611,0.857
乃,하여,653,3432,38494,0.856
皆,어늘,143,5714,5066,0.855
欲,하노라,14,3821,743,0.853
則,라도,67,9567,1421,0.852
一,하면,43,7673,1137,0.852
者,아,307,21101,2954,0.851
已,어늘,96,3851,5066,0.85
君,어든,28,6963,817,0.85
知,요,244,6165,8043,0.85
使,하시니,22,7315,611,0.85
非,나,108,4326,5073,0.85
此,라,1197,8103,30042,0.849
未,며,16,4332,752,0.847
未,하시니,13,4332,611,0.847
如,라하고,35,5821,1225,0.846
兵,어늘,104,4184,5066,0.845
臣,는,645,6439,20443,0.844
道,도,12,4092,599,0.842
以,니라,718,34619,4236,0.842
知,라가,42,6165,1394,0.84
在,니이다,101,4310,4802,0.838
道,아,59,4092,2954,0.838
道,며,15,4092,752,0.836
不,라하니,362,36502,2035,0.836
日,라도,26,3756,1421,0.835
以,하시니,103,34619,611,0.835
無,하며,166,9706,3517,0.833
從,호되,16,3309,995,0.832
于,한대,59,4860,2501,0.83
焉,한대,37,3049,2501,0.829
得,라하고,41,6911,1225,0.827
王,하다,489,8165,12378,0.825
以,니이다,804,34619,4802,0.825
將,아,76,5323,2954,0.824
事,도,22,7598,599,0.824
焉,가,48,3049,3256,0.824
臣,하시니,19,6439,611,0.823
世,로다,18,3916,952,0.822
死,라하니,31,3155,2035,0.822
下,니이다,245,10574,4802,0.821
欲,로되,36,3821,1954,0.82
生,라도,22,3215,1421,0.818
十,로되,54,5743,1954,0.817
使,호되,35,7315,995,0.816
君,오,75,6963,2241,0.816
天,잇가,28,9000,647,0.816
諸,하라,14,3669,794,0.816
君,이,448,6963,13390,0.815
不,요,1409,36502,8043,0.814
乎,로다,18,3952,952,0.809
其,도,88,30717,599,0.809
必,하며,66,3926,3517,0.808
則,라하니라,31,9567,678,0.808
於,잇가,55,17777,647,0.808
其,잇가,95,30717,647,0.808
後,니라,103,5088,4236,0.807
吾,하면,20,3686,1137,0.805
爲,라하니라,74,22901,678,0.804
行,도,14,4901,599,0.804
下,가,164,10574,3256,0.803
未,리라,18,4332,872,0.803
兵,라하여,13,4184,654,0.799
又,며,15,4202,752,0.798
知,며,22,6165,752,0.797
國,어든,21,5416,817,0.797
於,에,1760,17777,20869,0.797
其,리라,127,30717,872,0.796
禮,면,131,3359,8230,0.795
又,라하여,13,4202,654,0.793
道,하면,22,4092,1137,0.792
吾,로되,34,3686,1954,0.79
官,하니라,40,3125,2711,0.79
州,며,14,3948,752,0.788
未,요,164,4332,8043,0.786
使,라가,48,7315,1394,0.786
出,하니라,54,4231,2711,0.786
此,면,314,8103,8230,0.786
至,리라,27,6585,872,0.784
下,를,149,10574,2996,0.784
太,와,43,3822,2395,0.783
謂,아,73,5258,2954,0.783
之,엔,231,69570,708,0.78
晉,하니,324,3243,21328,0.779
行,라하여,15,4901,654,0.777
又,하시니,12,4202,611,0.775
相,하니이다,17,4601,791,0.775
夫,엔,19,5744,708,0.775
亦,로되,42,4602,1954,0.774
有,리오,153,16242,2019,0.773
三,로되,49,5380,1954,0.771
上,한대,64,5497,2501,0.77
及,하다,231,4008,12378,0.77
王,한대,95,8165,2501,0.769
相,라하여,14,4601,654,0.769
若,와,38,3413,2395,0.768
已,로되,35,3851,1954,0.768
得,라하여,21,6911,654,0.767
得,니라,136,6911,4236,0.767
軍,하고,425,3184,28730,0.767
乎,리라,16,3952,872,0.766
謂,호대,19,5258,778,0.766
世,니라,77,3916,4236,0.765
太,러니,58,3822,3273,0.764
今,에,495,5115,20869,0.764
知,라,858,6165,30042,0.763
無,라하고,55,9706,1225,0.76
則,하고,1271,9567,28730,0.76
大,하다,535,9361,12378,0.758
有,니이다,360,16242,4802,0.757
民,도,10,3618,599,0.757
書,와,53,4799,2395,0.756
文,이,271,4388,13390,0.756
兵,러니,63,4184,3273,0.753
所,라,1748,12656,30042,0.752
使,러니,110,7315,3273,0.751
謂,니이다,116,5258,4802,0.751
與,아,95,7002,2954,0.75
無,로되,87,9706,1954,0.748
禮,가,50,3359,3256,0.744
世,로되,35,3916,1954,0.744
所,가,188,12656,3256,0.741
士,러니,60,4026,3273,0.738
臣,로,219,6439,7466,0.738
此,라하니라,25,8103,678,0.737
而,하며,571,35709,3517,0.736
五,요,118,3226,8043,0.736
死,면,118,3155,8230,0.735
乃,한대,39,3432,2501,0.735
官,와,34,3125,2395,0.734
見,하고,573,4395,28730,0.733
公,도,31,11407,599,0.733
行,라가,31,4901,1394,0.733
吾,도,10,3686,599,0.73
者,어든,78,21101,817,0.729
與,리오,64,7002,2019,0.729
出,하여,737,4231,38494,0.729
不,라하여,108,36502,654,0.728
亦,리오,42,4602,2019,0.727
二,요,187,5144,8043,0.727
而,하니,3443,35709,21328,0.727
禮,오,34,3359,2241,0.726
如,잇가,17,5821,647,0.725
焉,라하니,28,3049,2035,0.725
有,며,55,16242,752,0.722
四,로되,28,3183,1954,0.721
又,로다,18,4202,952,0.721
然,니라,120,6302,4236,0.719
子,하시니,47,17119,611,0.719
將,어늘,121,5323,5066,0.717
已,며,13,3851,752,0.717
不,라하니라,111,36502,678,0.716
欲,어든,14,3821,817,0.716
子,하다,949,17119,12378,0.714
有,하니,1552,16242,21328,0.714
五,러라,18,3226,1251,0.708
於,할새,72,17777,908,0.708
生,로되,28,3215,1954,0.707
從,라하니라,10,3309,678,0.707
州,러라,22,3948,1251,0.706
將,라하고,29,5323,1225,0.704
能,하니이다,20,5699,791,0.7
將,이,316,5323,13390,0.699
于,하노라,16,4860,743,0.698
能,요,203,5699,8043,0.698
無,라,1290,9706,30042,0.696
如,하여는,19,5821,738,0.696
如,니라,109,5821,4236,0.695
諸,이,217,3669,13390,0.694
禮,하며,52,3359,3517,0.689
太,라하여,11,3822,654,0.689
是,요,258,7292,8043,0.688
矣,어늘,135,6060,5066,0.687
世,가,56,3916,3256,0.686
人,니,654,19215,7760,0.684
諸,호되,16,3669,995,0.683
禮,로다,14,3359,952,0.681
相,호되,20,4601,995,0.678
官,하며,48,3125,3517,0.678
士,러라,22,4026,1251,0.678
言,러라,41,7503,1251,0.678
君,는,622,6963,20443,0.678
自,며,25,7614,752,0.677
未,로다,18,4332,952,0.677
是,라하고,39,7292,1225,0.677
君,가,99,6963,3256,0.677
無,러라,53,9706,1251,0.677
行,면,176,4901,8230,0.676
師,하니,324,3481,21328,0.676
又,하여,705,4202,38494,0.675
文,나,97,4388,5073,0.674
十,라,751,5743,30042,0.673
大,할새,37,9361,908,0.673
可,나,204,9245,5073,0.672
則,라,1249,9567,30042,0.67
用,하며,67,4385,3517,0.67
臣,와,67,6439,2395,0.67
如,하니이다,20,5821,791,0.67
一,요,268,7673,8043,0.669
年,러라,33,6075,1251,0.669
君,하라,24,6963,794,0.669
大,하여는,30,9361,738,0.669
中,러니,80,5639,3273,0.667
故,오,67,6906,2241,0.665
必,잇가,11,3926,647,0.665
其,며,100,30717,752,0.665
先,니,104,3097,7760,0.664
在,요,150,4310,8043,0.664
臣,잇가,18,6439,647,0.662
其,니이다,637,30717,4802,0.661
不,러라,197,36502,1251,0.66
死,러라,17,3155,1251,0.658
見,로되,37,4395,1954,0.658
下,하니이다,36,10574,791,0.657
天,니라,164,9000,4236,0.656
事,러니,107,7598,3273,0.656
焉,면,108,3049,8230,0.656
在,하니,395,4310,21328,0.654
如,니이다,120,5821,4802,0.653
與,도,18,7002,599,0.652
世,러라,21,3916,1251,0.651
先,라하니,27,3097,2035,0.65
之,하시니,182,69570,611,0.649
有,잇가,45,16242,647,0.649
有,하니이다,55,16242,791,0.649
出,하다,224,4231,12378,0.647
也,라하니,232,26664,2035,0.647
爲,아,289,22901,2954,0.646
皆,하다,302,5714,12378,0.645
使,하고,897,7315,28730,0.644
謂,니라,95,5258,4236,0.643
以,하니라,400,34619,2711,0.642
知,잇가,17,6165,647,0.642
從,하여,542,3309,38494,0.64
在,러니,60,4310,3273,0.639
軍,하여,521,3184,38494,0.639
是,하노라,23,7292,743,0.637
此,리라,30,8103,872,0.637
則,리오,82,9567,2019,0.637
則,오,91,9567,2241,0.636
死,오,30,3155,2241,0.636
矣,어든,21,6060,817,0.635
師,하니라,40,3481,2711,0.634
吾,오,35,3686,2241,0.634
天,엔,27,9000,708,0.634
以,하니이다,116,34619,791,0.634
有,리라,60,16242,872,0.634
諸,엔,11,3669,708,0.633
師,하여,567,3481,38494,0.632
官,할새,12,3125,908,0.631
是,라,926,7292,30042,0.63
用,니이다,89,4385,4802,0.63
夫,리오,49,5744,2019,0.63
事,라하여,21,7598,654,0.63
不,라,4632,36502,30042,0.629
此,아,101,8103,2954,0.628
禮,요,114,3359,8043,0.628
無,로다,39,9706,952,0.628
在,라하니,37,4310,2035,0.628
如,라하니,50,5821,2035,0.628
公,이,644,11407,13390,0.627
已,라하니라,11,3851,678,0.626
其,니라,548,30717,4236,0.625
若,리오,29,3413,2019,0.624
使,하면,35,7315,1137,0.624
天,로되,74,9000,1954,0.624
則,가,131,9567,3256,0.623
所,로되,104,12656,1954,0.623
用,로되,36,4385,1954,0.622
有,로다,65,16242,952,0.622
晉,라가,19,3243,1394,0.622
不,니,1190,36502,7760,0.622
吾,라도,22,3686,1421,0.621
能,라,718,5699,30042,0.619
禮,는,288,3359,20443,0.619
乃,하니라,39,3432,2711,0.618
生,하노라,10,3215,743,0.616
無,나,206,9706,5073,0.616
人,로되,157,19215,1954,0.615
文,라하여,12,4388,654,0.615
之,하노라,216,69570,743,0.614
已,리라,14,3851,872,0.611
必,로되,32,3926,1954,0.611
至,하여,1057,6585,38494,0.611
